gene_id	tpm_mean
EG10958	4.349185833333333
EG10959	56.53061533333334
EG10960	41.30446333333333
EG10961	3.275572833333334
EG10962	92.36032066666668
EG10963	53.099433833333336
EG10964	0.808431
EG10965	338.93694999999997
EG10966	89.04196983333334
EG10967	16.682757499999997
EG10968	24.59283533333333
EG10969	1.080599833333333
EG10970	1.538576333333333
EG10971	3.283723333333333
EG10972	4.086434333333333
EG10973	18.76504733333333
EG10974	19.023712333333332
EG10975	11.508632333333331
EG10976	48.17035733333333
EG10977	461.07242733333334
EG10978	189.144326
EG10979	54.107272
EG10980	141.82303416666664
EG10981	147.4758035
EG10982	247.49819666666667
EG10983	3.375675
EG10984	236.06898766666663
EG10985	137.50216833333334
EG10986	51.907462333333335
EG10987	211.11561283333333
EG10988	354.7281003333333
EG10989	0.4073401666666666
EG10990	0.278873
EG10991	3.784341833333333
EG10992	0.0
EG10993	105.76207883333332
EG10994	7.5156465
EG10995	25.596819999999997
EG10996	20.159486
EG10997	26.012696500000004
EG10998	6578.961276166666
EG10999	3465.244697333333
EG11000	3560.072454333333
EG11001	1324.505347
EG11002	99.66589566666666
EG11003	44.66673699999999
EG11004	30.916132666666662
EG11005	0.4654244999999999
EG11006	0.7085991666666667
EG11007	13.7108265
EG11008	76.13923533333333
EG11009	187.08646866666663
EG11010	33.91987916666667
EG11011	24.98466116666667
EG11012	10.190688833333333
EG11013	19.107173333333332
EG11014	47.345293166666664
EG11015	602.1410351666667
EG11016	0.0
EG11017	13.338265
EG11018	13.3051695
EG11019	52.257285833333334
EG11020	7.303999333333333
EG11021	32.927571
EG11022	25.785537333333338
EG11023	270.97296033333333
EG11024	92.53588283333332
EG11025	87.43538683333334
EG11026	31.575760333333335
EG11027	8.078845833333334
EG11028	8.128591166666666
EG11029	27.065966
EG11030	76.05375233333334
EG11031	1345.151065666667
EG11032	21.109131166666668
EG11033	141.80154066666668
EG11034	136.3420035
EG11035	31.105826833333335
EG11036	2386.7642436666665
EG11037	137.62997783333333
EG11038	11.5083715
EG11039	36.77031316666667
EG11040	136.65841966666667
EG11041	3.9399351666666664
EG11042	147.1559025
EG11043	83.80133783333333
EG11044	3.224734833333333
EG11045	430.889516
EG11046	0.3215658333333333
EG11047	1.2403528333333331
EG11048	3.570600666666666
EG11049	0.4538726666666666
EG11050	12.159736666666666
EG11051	4.040403666666667
EG11052	1.2465613333333334
EG11053	0.5757128333333333
EG11054	11.7863575
EG11055	1.9376475
EG11056	14.234207833333334
EG11057	38.07406866666667
EG11058	47.9509605
EG11059	41.11405583333333
EG11060	68.98721066666667
EG11061	110.77046066666666
EG11062	123.93827433333333
EG11063	113.29903516666668
EG11064	80.122707
EG11065	6.489925166666667
EG11066	2.2198588333333333
EG11067	96.10785833333334
EG11068	3.775403
EG11069	82.01154016666668
EG11070	125.87481583333332
EG11071	23.528589
EG11072	101.46093833333332
EG11073	7.563434333333333
EG11074	4.167291333333334
EG11075	4.365524
EG11076	1.8229968333333335
EG11078	16.556639166666667
EG11079	77.244698
EG11080	147.87653283333333
EG11081	66.2938085
EG11082	2.9038633333333337
EG11083	11.665281666666669
EG11084	55.329162
EG11085	37.50959116666667
EG11086	35.372841666666666
EG11087	66.2417365
EG11088	41.43998083333333
EG11089	107.92967
EG11090	247.8257368333333
EG11091	100.86571333333332
EG11093	109.38090116666667
EG11094	2.8909076666666667
EG11095	4.229012666666667
EG11096	277.0606476666667
EG11097	53.35897933333333
EG11098	17.569007333333335
EG11099	10.645612
EG11100	78.65948033333333
EG11101	4.3410079999999995
EG11102	6.902754833333333
EG11103	1.4642096666666664
EG11104	0.2214263333333333
EG11105	2.1173203333333332
EG11108	20.1584705
EG11109	21.495595833333336
EG11110	28.53252483333333
EG11111	226.049428
EG11112	13.524666000000002
EG11113	507.279059
EG11116	10.438984833333334
EG11117	237.06663116666667
EG11118	3.5420995000000004
EG11119	184.0306436666667
EG11120	2.0585673333333334
EG11121	3.380304166666667
EG11122	112.5637605
EG11123	51.1546075
EG11124	51.61743166666667
EG11125	5.19613
EG11126	0.6888091666666667
EG11127	17.673295
EG11128	7.906071333333333
EG11129	16.855116166666665
EG11130	36.687051333333336
EG11131	372.46140266666663
EG11132	95.59121
EG11133	53.71869366666667
EG11134	233.83942583333337
EG11135	11.4064635
EG11136	0.8054381666666667
EG11137	145.43467816666666
EG11138	151.6723475
EG11139	150.9615675
EG11140	215.96782466666664
