lambda_sec,lambda_eff,lambda_kin,lambda_div,obj_total,obj_homeo,obj_kin,obj_eff,obj_sec,obj_div
0.00003865338349256125,0.000012277128574128169,0.00897540661886686,0.0004731288303010754,0.1127158840854677,0.00019644564428052951,12.065194913962527,271.75681292504976,23.057144293469825,0.0037583393365756552
0.00021078176143715974,9.542199939789513e-6,0.0002360296647412995,0.0016669299773896197,0.007515368751004955,0.00010970066629461515,22.05595293365883,153.3983468448165,3.463361770163699,0.0036220584398975533
0.00013003621044997617,0.000018382518013900303,0.0004006833290660756,0.001650500341067892,0.011703421644781581,0.00011979400423821828,18.45302160529561,170.68162002351914,8.046015378103831,0.003622058439897222
0.0003696548581264604,4.658247224968499e-6,0.00011538230221067094,0.00034245170878703576,0.004203834215728703,0.00006415144315426539,25.446994640391832,137.63651677879085,1.5178899861365571,0.003824237910931963
0.00021312140994390628,3.0790022164309687e-6,0.0006076806671040538,0.00027791021032154694,0.012824111664058677,0.00012310362969665268,12.757275711263649,251.58240361129546,19.579893238367905,0.004105598939069949
0.00006497910464896945,0.00006688730078740983,0.00025140091914274546,0.0001689719086073323,0.015688041978799267,0.00007857894326663392,23.9497064717925,141.17911081526904,2.225364093835141,0.0046930818041629125
0.00042465942691788584,0.00007042859084557728,0.002291236245220595,0.0020827080316903664,0.0551372032431256,0.00017773659479248356,12.924239505751352,244.17872273447875,19.173146053930196,0.00372595610544034
0.00002157475337005262,0.000048601063368263535,0.00023048513312338027,0.003646178971643405,0.012461212600889802,0.00006932710791218873,23.046702081623476,143.86568671651992,3.464528453940275,0.003617922262376105
0.000011102586009934693,0.00009045006046739238,0.0022367915056622735,0.0033258752788210104,0.05117961442052155,0.00018767162659080478,12.453253809804512,252.91017278997293,22.398847752539698,0.003663666828865507
0.00001513894884722657,0.000030901748353868594,0.00033647349276570086,0.00042909233272304064,0.011697038334325583,0.0001207372143254056,17.41145851657036,180.0160527777175,10.128668677830724,0.0038655996861449516
0.0002784317142027637,0.000033832528561656856,0.0005133761258005652,0.0002573473502433497,0.01751704282145207,0.00011508557904824365,19.929999710884015,163.00255400011673,5.941940076632567,0.004500060186503177
0.00008389855104787746,0.00003351044414069833,0.0004985644454869937,0.0008076595950916664,0.015686757216006323,0.0001207710617116022,17.411537372907,180.01693719392978,10.128694358044047,0.003692620071514903
0.00002101568537723299,9.145664420557662e-6,0.002713335521007659,0.0012405861274968858,0.03589059665319646,0.0001378198346217294,12.068620109197276,275.27721906943884,23.0473719449648,0.003717437136642723
0.00010048229603696426,8.182846209821723e-6,0.0008570744058121315,0.006889286660292797,0.01500227429926623,0.00013297051331660891,12.242055744895838,265.32061557091697,21.70642684170458,0.0035942373093334713
0.000020166206287193195,3.023100271595321e-6,0.0005279560825270693,0.005618835382292119,0.007825269312623825,2.1528073335790937e-7,12.068711943011657,281.25535907627113,28.902093176710714,0.003594237309333493
0.00024696803719805217,0.000019482217554127353,0.005072773110268628,0.006793861085893189,0.07240058487037404,0.00017735808748655963,12.067711626935566,271.7674756289424,23.029463372012543,0.0035751817613223673
0.00007803915372354426,3.79000926993502e-6,0.00139284006668871,0.005017931983262705,0.019806250596272338,0.0001376440310898061,12.068706428108284,275.38130952139767,23.02803580905794,0.003595616035173894
0.00005781525589329859,3.278059403590979e-6,0.0002677081806238162,0.00849498094163027,0.005520428115713195,0.00012295168656295853,12.643192485663779,253.5666461196257,19.909727706094458,0.003590101131812184
0.0000400889035534304,0.000014856713492538268,0.0063122262402580745,0.0008531001028957469,0.08131447649106519,0.0001771550975508793,12.06764313339286,271.691217122308,23.04877676472134,0.0037381180242491625
0.00018220705396336778,6.606398644924933e-6,0.00048450759807161335,0.00012443627294866146,0.011508415623630312,0.00011975893167837606,13.127137205071179,245.40852280823998,18.69653650160887,0.004432850190765061
0.000052920656253467545,2.7397643959614143e-6,0.00011966268823151757,0.00014693459637009088,0.0032218593369412055,0.0001197600326587562,18.452946082919404,170.6800841362757,8.04583067787525,0.0037861268149094796
0.00001497269019801847,0.00004286590858969829,0.0009754397465478145,0.000603326336389807,0.023491705928232253,0.00018358579956255183,12.629653564554511,249.32019172261198,19.963123403343705,0.004004212111453828
0.00001721915376473836,0.000052618666609281836,0.0001769604071632414,0.0003276228489487316,0.011771639380833537,0.0000696439590667076,23.184826205470962,143.26838722246433,3.4385500173640247,0.004269275043263033
