"gene_id"	"11_J3_Modified_M9_N_Fe"	"MG1655 rph+ ?trpR ?tnaA [+cymR +vio_J3 +vioE]_Modified_M9_N_Fe_5gperL_Trp"	"MG1655 rph+ ?trpR ?tnaA [+cymR +vio_J3]_Modified_M9_N_Fe_5gperL_Trp"	"MG1655 rph+ ?trpR ?tnaA [+cymR +vio_M5]_Modified_M9_N_Fe"	"MG1655 rph+ ?trpR ?tnaA [+cymR +vio_M5]_Modified_M9_N_Fe_5gperL_Trp"	"MG1655 rph+ [+cymR +vio_J3]_Modified_M9_N_Fe"	"MG1655 rph+ [+cymR +vio_M5]_Modified_M9_N_Fe"	"MG1655 rph+_EZ_Rich"	"MG1655 rph+_Modified_M9_N_Fe"
"EG10195"	243.49682266666665	9.23392	90.49899575	7.3201975	8.117196199999999	6.892391666666666	6.426965833333334	123.5625195	8.267445
"EG10196"	21.880689500000003	31.6708745	15.574814499999999	29.365962166666666	29.677271400000002	42.09909566666667	23.105469333333332	13.436275666666667	30.9204334
"EG10197"	97.01590533333332	5.244261	59.3331785	4.0871855	5.8249336	2.9639426666666666	4.2582275	49.38431383333333	2.6814861999999997
"EG10198"	182.8379785	15.350846	168.55867975	7.339238833333333	15.975725	7.33214	10.630914166666667	80.05879233333333	4.429503599999999
"EG10200"	22.325525833333334	16.379232000000002	31.13452925	16.6205515	15.9100298	24.848936666666663	14.305651500000002	4.786658	18.748722
"EG10201"	80.98176633333334	86.0844955	82.4868605	98.6716705	98.79551059999999	119.75381266666666	76.7720115	45.07771316666666	101.8695888
"EG10202"	16.637047166666665	24.444505499999998	17.0957185	18.360407666666667	27.088754799999997	19.830794	16.150717333333333	5.6312446666666665	19.566585
"EG10203"	31.152507	53.9150325	10.950061	54.304448	50.511395199999995	35.35018133333333	60.9734575	118.72790116666665	59.6755674
"EG10204"	33.4759715	56.586189250000004	52.886435250000005	63.13346366666667	57.8622888	73.04177499999999	55.16384366666667	32.9453935	59.19708419999999
"EG10205"	273.74378766666666	438.7967665	116.492747	402.8898301666666	418.0534574	419.82057166666664	392.4395696666666	423.239423	487.1450998
"EG10206"	190.04155066666667	74.15880025	14.32084075	76.01661333333334	62.9901048	96.91535833333334	69.49743033333333	59.702102333333336	107.37716540000001
"EG10207"	250.8084355	378.67372075000003	64.52118475	310.27259250000003	335.871653	399.724988	299.02398366666665	381.7807918333333	419.92657840000004
"EG10208"	35.35395833333333	69.5699615	12.0372955	69.67380383333334	64.3277272	62.20654933333333	67.68973899999999	45.678107833333335	70.4720054
"EG10209"	129.96245933333333	191.78506199999998	46.74588775	165.20237216666666	177.0990262	189.09971066666665	162.10829616666666	123.51343866666667	188.4087102
"EG10210"	19.768892333333334	16.272157999999997	22.55275575	13.6919625	17.585972599999998	20.633805	10.342021666666666	2.585491	10.1204488
"EG10211"	19.363627333333334	15.33973275	33.755984749999996	16.07488	19.053441	19.394975666666667	16.246442166666665	8.380867	15.888409999999999
"EG10212"	22.4390485	39.941987	11.24530275	32.281761499999995	34.7417692	35.57300133333334	32.937226833333334	21.780896166666665	39.3678702
"EG10213"	57.31463	86.09739	19.37069025	86.22510066666666	80.3186236	110.90671866666666	67.9142635	38.5102355	98.07917139999999
"EG10214"	128.16969866666668	158.11339125	128.951133	156.3116605	167.5435602	142.246909	144.66323516666668	116.64330866666667	139.5857748
"EG10215"	1787.6075778333334	1937.62650925	2564.74575025	2030.2005938333332	1947.3089681999998	2202.3250206666667	1761.8887895	2279.8938981666665	1708.6382942
"EG10216"	129.08388166666666	172.61545375	117.0546855	145.821922	169.3736584	181.27094933333333	131.13865166666668	109.55465483333334	152.1593026
"EG10217"	181.18605816666664	235.81602025	178.38806425	220.508323	240.2929544	285.35244066666667	190.09291566666664	103.68892533333333	222.90196299999997
"EG10218"	57.70969816666667	81.4501825	91.49005425	72.96722416666667	77.5638334	78.053118	63.99718066666666	61.12031366666667	73.8010076
"EG10219"	22.48454083333333	52.830558	13.290904	41.04388516666666	48.1643008	25.209835333333334	52.68233083333333	107.39535116666666	47.9658824
"EG10220"	115.94415566666667	391.16372750000005	158.3422185	247.67123700000002	483.49629160000006	147.242304	337.8734645	204.4527875	273.7724982
"EG10221"	36.38637766666667	45.56019575	12.133137	38.44611	42.867184800000004	23.971464666666666	47.065768166666665	92.8638635	48.1772328
"EG10222"	113.15257583333333	421.70959475	127.00855325	300.81296516666663	504.86455320000005	225.75881566666666	375.1402376666667	130.6912385	333.23381800000004
"EG10223"	36.847612833333336	66.0334885	20.62754025	57.7242875	63.87891019999999	54.57963066666667	54.79442216666666	35.30593483333333	63.230022
"EG10224"	19.909191500000002	28.144728999999998	24.58710225	35.05003266666667	41.2389552	30.35535966666667	28.508273000000003	40.148298833333335	33.0079552
"EG10225"	11.700097666666666	30.94395325	4.931661	26.404689666666666	27.309459800000003	24.861701666666665	25.710793499999998	16.6613795	35.9044142
"EG10226"	87.0346705	98.170097	18.403621	100.66808766666668	95.0069738	65.73377166666667	111.67976449999999	129.283673	118.1994058
"EG10227"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.709191	0.6875814
"EG10228"	0.0	1.84418425	0.0	0.3386185	0.5017552000000001	0.0	1.9606941666666666	0.8232761666666667	0.34834360000000003
"EG10229"	13.615933833333335	18.2181475	12.40010975	18.3864545	22.069044400000003	19.574046	14.593954833333333	3.3481360000000002	14.8832472
"EG10230"	142.47352583333335	227.404328	104.15362025	215.61800666666667	215.4483718	242.850503	215.494477	239.0557653333333	233.32523140000004
"EG10231"	105.88303366666666	213.91061825	30.99144025	195.63443866666668	201.7382032	192.94565466666666	197.30072216666667	175.03828516666667	214.8994318
"EG10232"	162.50117583333335	289.30771425	11.0295985	286.23303833333335	282.0890408	185.496638	285.2580126666667	196.08856733333334	404.2362482
"EG10233"	145.3852105	297.95397825	9.53237775	285.6008175	284.4900936	172.72457366666666	262.63162616666665	209.6056851666667	386.833287
"EG10234"	99.16359766666666	246.72825025	6.66757725	221.07390566666666	218.694369	123.89468066666666	218.2301575	180.1313345	279.74516919999996
"EG10235"	164.05049716666667	168.88491525	268.196735	180.25649833333333	192.57952659999998	209.28440799999998	142.48092699999998	62.715673	173.7192046
"EG10236"	75.05069683333333	98.8248695	71.498284	89.37505816666668	105.6509818	106.99646	69.55898183333333	16.6004375	85.8363798
"EG10237"	45.02292633333334	67.98563575	63.6170745	61.4771255	74.5178114	66.90751033333333	56.08146766666667	59.56240616666667	59.9752114
"EG10238"	48.561254	60.570021249999996	194.642438	69.4825585	67.71593060000001	82.89750633333334	58.45048	24.939573666666664	59.042778
"EG10239"	69.69584566666667	50.028602	303.322362	54.515091500000004	61.909764599999995	63.135525	43.41861216666666	12.135794666666667	40.483839599999996
"EG10240"	148.21784316666665	57.432336750000005	208.63889	81.11666033333333	115.12465560000001	105.95306933333332	78.83482183333334	18.753187666666665	42.8530678
"EG10241"	524.0455441666667	227.91262375	404.60985925	318.5697833333333	517.6694598	347.3027683333333	335.7457421666666	104.39529599999999	162.9052326
"EG10242"	101.569073	108.5259035	200.66131024999999	111.07128466666666	115.30831040000001	132.237304	88.34161633333333	37.43687383333333	98.7514784
"EG10243"	34.435825333333334	53.692634	21.37871325	48.37305849999999	48.6516616	45.580321	42.19862766666667	50.73290583333333	46.3426078
"EG10244"	49.91563983333333	62.6081435	67.471469	63.47501083333333	72.09389619999999	75.62227833333334	62.042197166666675	60.17177816666666	60.479663200000005
"EG10245"	59.7326615	53.995757874999995	52.8802	51.06716608333334	54.4624496	54.757979666666664	45.00248666666667	28.369452999999996	55.3695745
"EG10246"	546.2423403333333	296.8266575	289.0907565	420.6444775	427.4317518	367.37376766666665	311.09453733333334	25.2529035	370.82110739999996
"EG10247"	18.203236666666665	40.50783175	25.66640675	34.2938495	29.7009926	45.265373000000004	30.999939833333332	61.89881833333334	48.4797098
"EG10248"	274.96938133333333	772.9744825	283.49187075	625.8942341666667	571.425404	914.392739	576.1221785	232.47860666666665	895.6427486
"EG10249"	4.440707833333334	6.17792725	2.51746175	6.694984000000001	5.987777599999999	6.310915666666666	6.493722333333333	9.957810166666667	6.957821
"EG10250"	0.79914	0.86779725	1.11577475	1.0341816666666668	0.7017026000000001	0.8935583333333333	0.9421378333333333	1.7263311666666665	0.8687236
"EG10251"	53.339290166666665	77.63844925000001	55.3554465	74.50016	84.8300376	116.316168	67.9359885	24.927658833333336	76.33445259999999
"EG10252"	1.5725805	3.50530525	4.978205	3.6429806666666664	3.8856034	2.5159983333333336	2.7054476666666667	0.5778631666666666	2.0185816
"EG10253"	0.838946	1.7720065	3.24119725	2.2812526666666666	2.8340698	0.9068373333333334	1.6471883333333333	0.6909885	1.8815666
"EG10254"	60.04800633333334	130.533329	18.44958675	108.50829749999998	123.16967180000002	75.67043100000001	99.97868883333335	27.947245166666665	92.87211579999999
"EG10255"	49.421705833333334	54.668872500000006	25.10660725	54.40294866666667	64.0120948	74.74469233333333	45.21739483333334	55.60952716666666	64.7433268
"EG10256"	96.42680333333334	304.65951125	38.624462	179.96275816666665	262.6735426	214.41442666666669	169.09260716666665	259.26500816666663	233.7259188
"EG10257"	11.700090666666666	128.967112	8.509924	25.48598766666667	105.38942019999999	64.25711366666667	29.566934000000003	22.33880716666667	34.88854619999999
"EG10258"	2067.4831658333333	2469.01695175	627.3587472500001	2679.428665666667	2375.3753916	2221.728759	2739.2631344999995	1626.0422530000003	3480.2657934000003
"EG10259"	61.39029783333333	122.4737835	3.233311	72.4250555	116.85388619999999	3.9983093333333333	102.493605	1.6440460000000001	51.30564460000001
"EG10260"	63.340769	113.45471275	3.02207175	79.79010316666667	108.68964980000001	2.7042793333333335	110.5481145	0.7326438333333333	58.6512198
"EG10261"	56.287526500000006	71.230592	2.21869	58.096560833333335	80.68478640000001	1.2733856666666667	70.482363	0.3161308333333333	33.8335096
"EG10262"	25.901923333333333	20.48453525	1.6618395000000001	16.583975	15.137278600000002	0.7686066666666665	21.8590185	0.9803573333333334	13.357707200000002
"EG10263"	50.0765615	68.91298325	2.12936175	53.685324	68.9951618	0.7672026666666666	70.7938745	0.32920333333333335	34.0834738
"EG10264"	60.46107633333333	131.68936025	2.5800965	89.15708983333333	122.60954000000001	2.389624	148.54909849999999	1.0245703333333334	79.2999928
"EG10265"	1050.4223556666668	1278.28492175	2522.5697245	1140.7312833333333	1327.3184403999999	1309.6281556666665	1059.2215398333335	1134.3888388333332	1162.0669034
"EG10266"	0.2802496666666667	0.2583785	2.0297615	0.26870116666666666	0.0706758	0.30891	0.16474233333333332	0.08266583333333333	0.13057000000000002
"EG10267"	2.045665666666667	2.4998595	3.868899	2.6204346666666667	2.1789886	1.9863253333333333	2.5337359999999998	2.4195621666666667	2.6627884
"EG10268"	1.081579	1.3875095	1.086623	0.9148493333333333	1.498879	0.98823	1.0341721666666668	1.712127	1.8575282000000002
"EG10269"	28.546130333333334	62.851923	25.09400225	60.30516216666666	56.80278539999999	44.363554	64.312825	16.721073333333333	63.6105986
"EG10270"	153.34935783333333	158.6888015	224.29399425	164.75186216666665	170.0869298	185.8882043333333	132.01881866666668	60.43147183333334	144.5146088
"EG10271"	1108.0499208333333	1128.49222225	14.04226775	823.5494615000001	733.830385	139.85441733333334	1129.08238	26.848151333333334	787.980757
"EG10272"	828.8919758333333	829.3934127499999	17.46469425	632.7110356666667	531.8779741999999	75.03039100000001	855.6257008333333	20.1860365	548.7577616
"EG10273"	232.4206685	296.93935350000004	274.08253075	337.79333483333335	255.6152798	342.45142200000004	294.4411543333333	112.69979566666666	331.0132324
"EG10274"	107.85996399999999	109.08764525000001	133.170573	118.78912066666668	83.44523819999999	41.39950966666667	132.01346466666666	97.10638383333333	148.3560084
"EG10275"	248.7802775	233.22993250000002	146.120428	258.27088166666664	269.2049652	452.991644	216.88043716666667	37.3155395	213.6945632
"EG10276"	184.06568000000001	160.88356525	126.94478025000001	173.69253133333333	185.5635186	355.0516053333333	139.24839866666667	18.685934	148.9350312
"EG10277"	227.26255083333334	209.38063925	552.748729	286.89546033333335	231.74624899999998	452.10668566666664	223.34349016666667	68.85076766666667	215.1188768
"EG10278"	1.8472596666666667	2.407255	7.0296287500000005	2.4367948333333334	2.5401386	2.9575636666666667	2.0042673333333334	1.4237955	1.881392
"EG10279"	0.540331	1.298018	6.1267205	1.1744848333333333	1.6453456	2.0889003333333336	1.0482136666666666	0.45491349999999997	0.934266
"EG10280"	10.8223585	27.3135345	17.406029	28.058347166666664	23.496566800000004	57.033757666666666	18.14508066666667	2.654730333333333	20.7334956
"EG10281"	132.10938050000001	152.056441	48.431298749999996	140.4714415	150.6253792	160.97771066666667	133.53988133333334	71.2378755	143.3637828
"EG10282"	2302.848448166667	3740.790527	404.77549625	3520.5451209999997	3389.7657752	2613.6663123333333	3535.4839293333334	2094.98267	4777.217783
"EG10283"	34.29488916666667	71.8902815	21.680563	63.991952166666664	72.3673018	81.81938000000001	62.90012516666667	92.61171766666666	71.0295488
"EG10284"	41.302559	81.986088	87.67862675	63.37531933333333	78.40514160000001	79.42867533333333	60.9998465	56.8555665	72.97984019999998
"EG10285"	50.6304005	30.8197925	7.191371	29.095448333333334	24.026567399999998	19.628861333333333	29.635102833333335	71.94574466666667	46.8802072
"EG10286"	33.125423500000004	31.4736975	3.03534925	31.409257499999995	28.0455532	1.969295	45.46224016666667	0.803754	23.6621652
"EG10287"	28.447252833333334	26.3940125	5.6277715	27.981524833333335	23.9821886	4.70882	36.403287999999996	2.326387	20.380896
"EG10288"	6.050014	4.2434425000000005	2.28524175	5.569563666666667	3.4684548	0.7194189999999999	5.8046935	0.17739016666666665	3.067179
"EG10289"	5.612778166666668	3.5804869999999998	1.4514654999999999	5.813695666666667	3.657	0.7924966666666666	6.048916666666667	0.356463	2.5882054
"EG10290"	19.153063333333332	13.2702215	4.0634049999999995	19.167062666666666	11.821977200000001	3.745495	18.057553833333333	1.7515536666666665	12.6680648
"EG10291"	181.75477583333335	114.13142775	5.804776	83.8841125	78.36076419999999	4.144304333333333	136.14748766666665	5.562098333333334	93.94094439999999
"EG10292"	95.337767	57.11415674999999	3.669293	42.24567483333333	40.224629400000005	2.03068	70.84812783333334	1.7542118333333334	49.5016068
"EG10293"	134.23941533333334	139.54424525	3.3009114999999998	103.05705283333333	121.47333480000002	4.475366999999999	126.51796966666667	2.065042333333333	74.9800612
"EG10294"	36.85637383333333	51.135964	1.37163675	28.741625833333334	32.3417916	2.026791333333333	39.95042516666667	2.138017	28.075205399999998
"EG10295"	52.444543	66.6333165	1.549376	44.05799966666666	43.7753192	1.4389056666666666	72.004011	0.6905316666666668	42.3122908
"EG10296"	28.354671333333332	32.8201765	1.855375	19.321489	20.0180826	1.9404793333333334	27.53814266666667	0.7190085	16.849568400000003
"EG10297"	0.9235573333333332	1.28485725	0.5511207499999999	1.6386226666666666	2.2303846	0.2713913333333333	2.178411166666667	0.10145533333333333	0.8030269999999999
"EG10298"	20.4591725	26.362856	2.6268347499999996	15.994832166666667	18.9014518	1.4573896666666668	24.464182000000005	0.25734416666666665	14.035386400000002
"EG10299"	29.517704833333337	43.91601775	0.7477695	25.043505333333332	33.3560682	0.5771693333333333	49.631134333333335	0.21477166666666667	34.771610599999995
"EG10300"	235.22778016666666	328.4295155	248.001409	309.5234933333333	335.8688364	314.39175	302.7402348333333	203.71274733333334	296.0038134
"EG10301"	20.426666166666667	37.1946225	3.2976330000000003	38.945123833333334	37.4203648	24.808204	27.997181833333332	12.111170166666668	36.061543
"EG10302"	134.26493383333334	163.20273975	10.773579	109.76548433333335	104.9958172	9.386457666666667	179.70965349999997	4.089082	123.62470700000002
"EG10303"	21.911481166666665	21.34302175	4.823377499999999	17.683860666666668	16.4415432	3.4714760000000005	23.619579166666664	1.778361	14.281920199999998
"EG10304"	42.07725633333333	43.785233250000005	9.017561500000001	26.166475166666668	27.159487000000002	5.4548103333333335	46.085374	5.9325415	34.2137288
"EG10305"	33.034148333333334	28.000178499999997	7.41225675	22.894182333333333	20.1050044	4.3404663333333335	38.116373833333334	2.8359725	26.024911000000003
"EG10306"	40.459319666666666	50.533982	2.8552869999999997	41.49471666666667	37.5887712	2.928831	55.03520683333334	2.083734833333333	43.5409376
"EG10307"	29.425415833333332	13.08775225	16.66159975	14.289923833333333	15.3722922	6.717790666666667	16.46702116666667	21.233993333333334	10.345724
"EG10308"	718.7781688333333	1208.4075595	234.73377349999998	600.1466075	657.4257834	737.885251	595.7865706666666	1520.7470973333336	866.6497584000001
"EG10309"	9.2933845	50.2721025	5.76527025	41.430133500000004	41.8283244	51.328527	35.666227666666664	29.590857999999997	39.323944
"EG10310"	39.624417333333334	109.74107575	28.02140125	65.06081133333333	78.9225016	53.91509633333334	55.994730833333335	33.184694	79.150405
"EG10311"	9.310813833333333	26.276072499999998	16.52906075	17.053426333333334	17.7618798	16.074338333333333	13.887722333333334	8.297824499999999	17.7393122
"EG10312"	4.164365	2.5815325	6.560872	3.9963885	3.3872486000000004	3.185637	4.010353333333334	2.6842848333333333	2.541108
"EG10313"	10.497637500000002	23.59613775	17.98724325	14.067733833333333	13.5180264	17.007428333333333	13.993893666666667	11.423482	16.4837798
