lambda_hom,lambda_sec,lambda_eff,lambda_kin,lambda_div,solve_failed,obj_homeo,obj_kin,obj_eff,obj_sec,obj_div,obj_hom_w,obj_kin_w,obj_eff_w,obj_sec_w,obj_div_w,toya_pearson_r_squared,toya_r_squared
0.06123893142196142,4.5642986430573384e-07,5.488230126940381e-06,9.383216064970032e-05,3.2098849663623154e-05,0,0.00017791582732738068,12.921443850986883,242.5723894798113,19.29967344915058,0.004264715347295627,1.0895375148582995e-05,0.0012124469952518836,0.0013312930959070164,8.808947333540773e-06,1.3689245679098874e-07,0.6160856398098289,-19.280394667100637
0.08784361531658007,3.2343605085840896e-06,1.229339252305785e-07,0.00042540671321986514,8.462931969340297e-05,0,0.00013728958128978523,10.761403113507924,296.80193029663366,25.181801908485763,0.003699015021818485,1.2060013165794243e-05,0.0045779731281514295,3.648702630737773e-05,8.144702562779381e-05,3.1304512483217653e-07,0.6123359020749539,-40.55038335306532
0.026391784997611734,3.2343605085840896e-06,1.229339252305785e-07,0.00042540671321986514,8.462931969340297e-05,0,0.002848772386098797,10.57785444980753,293.13272764051175,24.708349123831763,0.003658984702034821,7.518418832105281e-05,0.004499890294410746,3.60359568223942e-05,7.991570863842974e-05,3.0965738610177564e-07,0.6119479772043044,-38.49453873335058
0.08784361531658007,4.2225200849781024e-05,1.229339252305785e-07,0.00042540671321986514,8.462931969340297e-05,0,0.00013746333094829768,10.761403113507725,296.8076157564508,25.17960808326663,0.004012355800814733,1.2075275963957996e-05,0.0045779731281513445,3.648772524326979e-05,0.0010632140086347032,3.395629417908299e-07,0.6123821528740485,-40.547798434059004
0.08784361531658007,3.2343605085840896e-06,2.807653509141224e-07,0.00042540671321986514,8.462931969340297e-05,0,0.00013791451036195327,10.76140311350791,296.54441329163217,25.181801908485653,0.003699015021818484,1.2114909194809918e-05,0.0045779731281514234,8.325939625944766e-05,8.144702562779345e-05,3.130451248321764e-07,0.6123636118443162,-40.382539305189965
0.08784361531658007,3.2343605085840896e-06,1.229339252305785e-07,0.00015692379242038623,8.462931969340297e-05,0,0.00013354216978725202,10.762524323730851,296.789886309286,25.180169614548223,0.0036957631602839956,1.1730826991332788e-05,0.0016888961328964977,3.6485545692737654e-05,8.144174620074384e-05,3.1276992200277556e-07,0.6805891048300331,-52.65010856747013
0.08784361531658007,3.2343605085840896e-06,1.229339252305785e-07,0.00042540671321986514,0.000674525026096339,0,0.00013747930735075306,10.761470306341739,296.80276781042454,25.18185710987898,0.0035687704216599697,1.207667938890943e-05,0.0045780017124340145,3.648712926623548e-05,8.144720416900005e-05,2.4072249618020337e-06,0.6797746129312296,-52.68605222969901
0.026391784997611734,4.2225200849781024e-05,2.807653509141224e-07,0.00015692379242038623,0.000674525026096339,0,0.00015133133139113794,11.30975792258257,272.84518284458227,22.171891883735,0.0035448132223063374,3.993903961477244e-06,0.0017747701045681657,7.660547350658704e-05,0.0009362125880103401,2.39106523128283e-06,0.6132404162845868,-30.320035495540953
0.32535107207820074,1.8914751458393291e-06,7.703589442649284e-06,6.831711018675125e-05,4.580806699897505e-05,0,9.751820883507225e-05,19.232976341923347,163.96985483075662,7.120139196413231,0.0042241176370408995,3.172765379163662e-05,0.0013139413639703572,0.0012631564425869524,1.3467566324932038e-05,1.934986637291217e-07,0.7457379566588542,-0.18833675517163484
0.001565751420882151,1.8914751458393291e-06,7.703589442649284e-06,6.831711018675125e-05,4.580806699897505e-05,0,0.04633384732503278,17.569762484994065,158.72775806702157,7.5345749910292605,0.004097349899363765,7.254728728410672e-05,0.001200315399642388,0.0012227734813004972,1.4251461329994433e-05,1.8769167870829904e-07,0.6626979011111641,0.4995674233468539
