"genes_rank_std"	"std_rank_std"	"ll_rank_std"	"genes_rank_ll"	"std_rank_ll"	"ll_rank_ll"
"yeaL"	0.4961402934066941	-3118.82689598387	"frdD"	0.8240859422511456	-3118.826895983864
"yeiE"	0.49639809851975525	-3118.8268959838633	"mdtI"	0.6636455604356335	-3118.826895983864
"ylbF"	0.49642503387814685	-3118.8268959838756	"napC"	0.6139549945519104	-3118.826895983864
"tufA"	0.496516026393437	-3118.8268959838947	"ypdF"	0.4945297412217204	-3118.826895983864
"hcaE"	0.4967387039008901	-3118.8268959838747	"yggR"	0.7361485404299398	-3118.826895983864
"ampG"	0.49684246705833285	-3118.8268959838647	"umuD"	0.8729657343225071	-3118.826895983864
"oxyR"	0.49705053557794054	-3118.8268959838756	"wbbH"	1.4104664047384037	-3118.826895983864
"yhbS"	0.4970604141240134	-3118.8268959838592	"rpiA"	0.6888435143766419	-3118.826895983864
"tsaE"	0.49743468149372416	-3118.826895983876	"msyB"	1.2520468205191697	-3118.826895983864
"yigM"	0.4975644054495193	-3118.826895983874	"acrA"	0.7831083131805653	-3118.826895983864
"damX"	0.49783324582953425	-3118.826895983875	"fliH"	1.0204387918761935	-3118.826895983864
"yphH"	0.4980904602445696	-3118.8268959838665	"ydiH"	1.323979035122959	-3118.826895983864
"ubiH"	0.4985363238222736	-3118.8268959838733	"nuoJ"	0.8603622923787354	-3118.826895983864
"yhhT"	0.49864652570988954	-3118.826895983872	"hydN"	0.738929636397402	-3118.826895983864
"yigA"	0.49889654000733197	-3118.826895983871	"yadI"	0.6738757116414915	-3118.826895983864
"plsB"	0.4988979708135465	-3118.8268959838774	"ecpA"	0.743569671762619	-3118.826895983864
"yfhM"	0.49896989923812135	-3118.8268959838706	"alaE"	1.1310214824662799	-3118.826895983864
"chbC"	0.499261811135591	-3118.826895983874	"sgcR"	0.87693795165194	-3118.826895983864
"tadA"	0.4995091818373262	-3118.826895983867	"mreD"	0.7140878419964692	-3118.826895983864
"ygdG"	0.4996312128613041	-3118.8268959838656	"metJ"	0.7823298159341667	-3118.826895983864
"znuB"	0.49963126159344623	-3118.826895983869	"rutA"	1.0597766675495677	-3118.826895983864
"baeR"	0.49981926159503465	-3118.8268959838715	"cyoB"	1.2437737868600551	-3118.826895983864
"yqjA"	0.4998778849393615	-3118.826895983866	"yejE"	0.8190201238330135	-3118.826895983864
"ydcP"	0.500047986967285	-3118.8268959838783	"atl"	0.518530844578401	-3118.826895983864
"hyfE"	0.5002025877289155	-3118.8268959838715	"fruL"	1.5423043922802733	-3118.826895983864
"btuR"	0.5005704708328566	-3118.8268959838665	"yjfZ"	1.0240652500004985	-3118.826895983864
"menF"	0.5006293706634287	-3118.8268959838674	"yaiA"	0.7876125066838916	-3118.826895983864
"idnR"	0.5006731910593426	-3118.82689598387	"ygeP"	1.6757347092766757	-3118.826895983864
"flk"	0.5007433072269072	-3118.8268959838656	"yqeC"	0.8961162000360279	-3118.826895983864
"yeiQ"	0.5008076620087563	-3118.8268959838683	"bamD"	0.7910028709419725	-3118.826895983864
"xdhB"	0.5009029074691904	-3118.826895983872	"ydgJ"	0.6600674324602973	-3118.826895983864
"ftsE"	0.5010493652961209	-3118.826895983868	"leuO"	1.0726844494593788	-3118.826895983864
"ftsA"	0.5011438590681689	-3118.8268959838724	"galK"	0.7426867526125849	-3118.826895983864
"ydbH"	0.5016713806767926	-3118.8268959838642	"topB"	0.5543500919018773	-3118.826895983864
"yihS"	0.5018514890483035	-3118.826895983878	"yddL"	0.8652704142890392	-3118.826895983864
"yfcF"	0.5026048383552313	-3118.8268959838715	"ydbC"	0.6020877059505082	-3118.826895983864
"agaA"	0.5026381851621656	-3118.826895983874	"maa"	0.7444045411761914	-3118.826895983864
"qseC"	0.5028818242995563	-3118.8268959838724	"ymfO"	1.5150605478759458	-3118.826895983864
"yigZ"	0.5031142034680605	-3118.8268959838642	"norW"	0.6894795962442639	-3118.826895983864
"phnN"	0.5032141319481376	-3118.8268959838733	"folB"	0.4418727210508966	-3118.826895983864
"rsmD"	0.5033968971498429	-3118.8268959838683	"phoA"	0.6154191997009425	-3118.8268959838642
"basS"	0.5034043851943871	-3118.8268959838724	"cheY"	1.2281536035619753	-3118.8268959838642
"yihR"	0.5034794807821958	-3118.8268959838706	"ibpA"	1.3394444075755978	-3118.8268959838642
"dkgB"	0.5043017549486675	-3118.826895983874	"yicN"	0.4750980737714512	-3118.8268959838642
"yicC"	0.5044178575342104	-3118.8268959838706	"fdrA"	1.025761554966543	-3118.8268959838642
"mnmC"	0.5047159225639225	-3118.8268959838665	"pykA"	0.7489621104918912	-3118.8268959838642
"nagA"	0.5050736473266813	-3118.8268959838774	"epmC"	0.6562987498521964	-3118.8268959838642
"yeeA"	0.5054167587233299	-3118.8268959838692	"hypD"	0.7930056170421115	-3118.8268959838642
"yggN"	0.5056294231935756	-3118.826895983863	"sapD"	0.6478608392368591	-3118.8268959838642
"yfaY"	0.506300590666673	-3118.8268959838665	"xapA"	0.715635888276757	-3118.8268959838642
"yicH"	0.5064042341265794	-3118.8268959838656	"arnA"	1.187985954458957	-3118.8268959838642
"yadG"	0.5064681737492472	-3118.82689598387	"glpB"	1.2375312535472647	-3118.8268959838642
"dsbC"	0.5065727989155445	-3118.8268959838747	"yhbV"	0.7279935090693461	-3118.8268959838642
"yfcL"	0.5066850747424269	-3118.8268959838674	"gadC"	1.8801564384260412	-3118.8268959838642
"dacD"	0.5068328368019804	-3118.826895983878	"rbsK"	0.8705222117798643	-3118.8268959838642
"prkB"	0.5073558248526595	-3118.826895983874	"yqgD"	0.9018533795034985	-3118.8268959838642
"yiaU"	0.5075889107128285	-3118.8268959838733	"trkH"	0.42221103352621975	-3118.8268959838642
"yeiI"	0.5077453040996921	-3118.8268959838724	"pdxH"	0.670582229666415	-3118.8268959838642
"alaC"	0.5080290905304947	-3118.826895983868	"mutY"	0.520725621192645	-3118.8268959838642
"yaiL"	0.5082087270386849	-3118.826895983872	"yghD"	0.6092580726424116	-3118.8268959838642
"ydjL"	0.5082861642933905	-3118.8268959838647	"cyaY"	1.0448815353882146	-3118.8268959838642
"ychG_2"	0.5093382677734402	-3118.8268959838815	"ygiW"	1.298390647940143	-3118.8268959838642
"yidF"	0.5099673768321487	-3118.8268959838733	"glgS"	1.5117742407562198	-3118.8268959838642
"inaA"	0.510414894363574	-3118.826895983874	"yciO"	0.8171430406506819	-3118.8268959838642
"thyA"	0.5108751633292201	-3118.826895983866	"mreB"	0.7156354399322887	-3118.8268959838642
"rng"	0.5109019558923615	-3118.8268959838765	"allB"	0.8724949911078639	-3118.8268959838642
"priA"	0.5110736315368387	-3118.826895983878	"dadX"	0.7821744005534097	-3118.8268959838642
"prlC"	0.511771548496636	-3118.8268959838665	"yhjE"	0.9585949673483524	-3118.8268959838642
"yigW_1"	0.5117959919380711	-3118.826895983871	"xanQ"	0.6459519529929869	-3118.8268959838642
"mdaB"	0.5119361898541291	-3118.826895983875	"yhiS_1"	1.6305912749592342	-3118.8268959838642
"rssA"	0.5124220550635985	-3118.826895983873	"rbbA"	0.5851069307313947	-3118.8268959838642
"ycbV"	0.5127982570718569	-3118.826895983879	"yhhL"	0.9494313273055063	-3118.8268959838642
"dcuR"	0.5129184710396815	-3118.8268959838697	"fliF"	1.5926238967686441	-3118.8268959838642
"modC"	0.5129339221225672	-3118.8268959838692	"malS"	1.211891421807298	-3118.8268959838642
"yqeA"	0.5129811010361782	-3118.826895983869	"rna"	0.8195244221401587	-3118.8268959838642
"dcuS"	0.513291192640242	-3118.8268959838747	"ybjO"	0.5898179208049457	-3118.8268959838642
"pdxK"	0.5134123787835453	-3118.82689598387	"mltB"	0.7975211778630367	-3118.8268959838642
"ybaP"	0.5137289324298375	-3118.826895983872	"rpsC"	1.3389700641189617	-3118.8268959838642
"pdxJ"	0.5143189254359183	-3118.8268959838674	"ypjB"	0.9082525902035449	-3118.8268959838642
"torS"	0.5145173917298296	-3118.8268959838756	"yqaE"	1.0232743628523993	-3118.8268959838642
"ispB"	0.5145986724223652	-3118.8268959838665	"ppc"	0.8811391962400293	-3118.8268959838642
"acpH"	0.5147240323534263	-3118.826895983865	"thiK"	0.8494591277493363	-3118.8268959838642
"ltaE"	0.5148905069707744	-3118.826895983871	"ydbH"	0.5016713806767926	-3118.8268959838642
"tusD"	0.5149082105766193	-3118.8268959838715	"yfdN"	0.7438359566471485	-3118.8268959838642
"hofM"	0.5149311898298933	-3118.826895983863	"yzfA"	0.6503146406795051	-3118.8268959838642
"caiA"	0.5152095532146419	-3118.826895983869	"pgaB"	1.7934737462549915	-3118.8268959838642
"ycjO"	0.5152329949865546	-3118.826895983868	"ycfP"	0.6954121434920487	-3118.8268959838642
"ychO"	0.5153241717064162	-3118.826895983875	"ecpE"	0.6475491325491228	-3118.8268959838642
"ybaO"	0.5154281870504285	-3118.826895983871	"ycdZ"	1.1804242299246221	-3118.8268959838642
"hycH"	0.515585599017864	-3118.8268959838706	"gfcB"	0.7071559448120528	-3118.8268959838642
"potI"	0.5157191861316622	-3118.826895983869	"hsdM"	1.541651932868716	-3118.8268959838642
"trpR"	0.5158297689124802	-3118.8268959838765	"dinB"	0.4942016600049765	-3118.8268959838642
"hcaD"	0.5160129168389757	-3118.8268959838674	"yigZ"	0.5031142034680605	-3118.8268959838642
"uidR"	0.5162320398767551	-3118.826895983867	"yaiV"	1.2067026187572163	-3118.8268959838642
"waaC"	0.5165335415066861	-3118.8268959838742	"yiiG"	1.4840125213436786	-3118.8268959838642
"narQ"	0.5167122240803005	-3118.826895983873	"pheM"	1.3823074781095228	-3118.8268959838642
"rluA"	0.5167727382866427	-3118.8268959838756	"mraY"	0.7158771999607036	-3118.8268959838642
"yojI"	0.5168064941801874	-3118.8268959838692	"ydjO"	1.0875121247416166	-3118.8268959838642
"yeaM"	0.5168394349229009	-3118.826895983868	"ydgK"	0.8149498600809575	-3118.8268959838642
"barA"	0.5171771781046645	-3118.826895983869	"crp"	0.638244967616027	-3118.8268959838642
"lhr"	0.5172451903645714	-3118.8268959838765	"phnH"	0.9530394386542278	-3118.8268959838642
"mrcA"	0.5174505114268866	-3118.826895983871	"insN-2"	0.7511214283012255	-3118.8268959838642
"glvG"	0.5176812839034378	-3118.826895983871	"speE"	0.837964068034102	-3118.8268959838642
"mtgA"	0.5180246717006775	-3118.826895983869	"ycfQ"	0.5421098885109434	-3118.8268959838642
"yheU"	0.5183500507837177	-3118.8268959838747	"flgC"	1.5999606134624023	-3118.8268959838642
"atl"	0.518530844578401	-3118.826895983864	"yeeY"	0.7940213069910455	-3118.8268959838642
"yoaH"	0.5189324686534942	-3118.8268959838747	"ycfZ"	0.952818693740084	-3118.8268959838642
"yggD"	0.5191570942229553	-3118.826895983872	"hcaR"	0.6580241434913384	-3118.8268959838642
"yihU"	0.5193733203078418	-3118.826895983873	"speC"	0.4235230520583744	-3118.8268959838647
"rffC"	0.5195552766655315	-3118.826895983871	"ugpA"	0.9227558186141481	-3118.8268959838647
"hyfG"	0.5198266808921115	-3118.8268959838715	"yagE"	1.5442000249286354	-3118.8268959838647
"qseB"	0.5198433631468229	-3118.8268959838715	"lplT"	0.49410632757224643	-3118.8268959838647
"eutB"	0.5198545571764095	-3118.8268959838715	"ydjL"	0.5082861642933905	-3118.8268959838647
"yihI"	0.5203288857581572	-3118.826895983868	"yihG"	0.8648659828834525	-3118.8268959838647
"yraQ"	0.5205077444891012	-3118.826895983874	"yihF"	0.9672756016160263	-3118.8268959838647
"yjeT"	0.520543123751004	-3118.826895983874	"ygaH"	0.7896772983538143	-3118.8268959838647
"mutY"	0.520725621192645	-3118.8268959838642	"narH"	0.9343228812966599	-3118.8268959838647
"xdhC"	0.5208929538198624	-3118.826895983871	"yagG"	1.1047360953449548	-3118.8268959838647
"pabC"	0.521743887021782	-3118.826895983877	"yeeD"	1.2789793915962093	-3118.8268959838647
"yiaJ"	0.5218986072311933	-3118.8268959838733	"bcsC"	0.6970870000717587	-3118.8268959838647
"paaF"	0.521908305602293	-3118.8268959838715	"pspD"	0.9948911119655012	-3118.8268959838647
"rpe"	0.5219174316720577	-3118.82689598387	"hyuA"	0.7074178360076314	-3118.8268959838647
"ytfF"	0.5220633446011632	-3118.8268959838606	"zraS"	0.6819888289895221	-3118.8268959838647
"yraN"	0.522205822283364	-3118.8268959838724	"purL"	1.2598494916188736	-3118.8268959838647
"lolB"	0.5224162452963024	-3118.8268959838606	"ydfZ"	1.24101096923589	-3118.8268959838647
"queD"	0.5226630350249097	-3118.826895983874	"yedM"	1.2071788888269586	-3118.8268959838647
"ybiU"	0.5234822587059743	-3118.8268959838774	"iscX"	0.7684930343310955	-3118.8268959838647
"frvB"	0.5239925835145618	-3118.8268959838674	"potA"	0.7693352498792175	-3118.8268959838647
"rhtA"	0.5240267805267943	-3118.8268959838747	"fucR"	0.639803948752427	-3118.8268959838647
"ycaQ"	0.5240386163512639	-3118.8268959838656	"mdtA"	0.623050459168694	-3118.8268959838647
"lpoB"	0.5240576387332205	-3118.826895983871	"ratA"	0.804484459764634	-3118.8268959838647
"orn"	0.5244781301544904	-3118.826895983871	"ssuE"	0.857985183948083	-3118.8268959838647
"hyfF"	0.5245800281671009	-3118.826895983868	"hyaA"	1.1183610414593712	-3118.8268959838647
"mreC"	0.5247018901788095	-3118.826895983869	"yedS_3"	0.7733494667004188	-3118.8268959838647
"ybgL"	0.5247050852232088	-3118.826895983861	"slyD"	0.8315016433382252	-3118.8268959838647
"selB"	0.5248207144739915	-3118.8268959838697	"yqjI"	0.6393158195983359	-3118.8268959838647
"ypdB"	0.5251305829282991	-3118.826895983873	"ydaT"	0.7892483283949168	-3118.8268959838647
"mltC"	0.5252025307372648	-3118.826895983868	"fre"	0.5806791410987272	-3118.8268959838647
"rsmI"	0.5252147469214736	-3118.826895983873	"sbcC"	0.738748433958537	-3118.8268959838647
"eutL"	0.5253159575298368	-3118.8268959838665	"yhfL"	1.3166609887933822	-3118.8268959838647
"uxaB"	0.5254650935511532	-3118.826895983874	"ynbC"	0.597684924129094	-3118.8268959838647
"ygbN"	0.5260620755246848	-3118.8268959838697	"hcr"	0.6469959147672115	-3118.8268959838647
"sapB"	0.5264257655879835	-3118.8268959838674	"xthA"	1.2581965957295558	-3118.8268959838647
"rsxE"	0.5267459876729077	-3118.8268959838692	"sgcQ"	0.6725128690979757	-3118.8268959838647
"aqpZ"	0.5270033423256069	-3118.826895983866	"fadD"	1.0460934099346226	-3118.8268959838647
"hypF"	0.527302240040757	-3118.8268959838756	"pflC"	0.7752938213996472	-3118.8268959838647
"lptB"	0.5274573596103642	-3118.8268959838724	"hofN"	0.6348354577849135	-3118.8268959838647
"mnaT"	0.5275811376617032	-3118.826895983878	"tqsA"	0.7367722967331507	-3118.8268959838647
"ycbZ"	0.5280218729672601	-3118.82689598387	"uxuR"	1.3687254287310693	-3118.8268959838647
"acrD"	0.5282584540003583	-3118.8268959838674	"yafN"	0.9157977608091291	-3118.8268959838647
"yjcO"	0.5283600814972044	-3118.826895983874	"plsX"	0.7384164341561203	-3118.8268959838647
"yajQ"	0.528601537989793	-3118.8268959838742	"treF"	0.6933022903145409	-3118.8268959838647
"recO"	0.5294586232868019	-3118.8268959838633	"ykgM"	1.476837826173372	-3118.8268959838647
"ispG"	0.5296570658192251	-3118.826895983871	"ypjF"	1.5277074786106337	-3118.8268959838647
"ssuB"	0.5299583466857984	-3118.826895983872	"yeiL"	0.6330026336352711	-3118.8268959838647
"csrD"	0.530046186723021	-3118.82689598387	"yjcH"	1.4009119020328251	-3118.8268959838647
"yfjR"	0.5302997669393404	-3118.8268959838724	"ychE"	0.6443854672509517	-3118.8268959838647
"btuD"	0.5303066833611897	-3118.826895983876	"yfeK"	0.7315283693776289	-3118.8268959838647
"sfsB"	0.5304744530007595	-3118.82689598387	"yecD"	0.5644643139131919	-3118.8268959838647
"yciK"	0.5308541828734115	-3118.8268959838756	"deoA"	0.8973535501073276	-3118.8268959838647
"ybeY"	0.5311149252263273	-3118.8268959838697	"yfeD"	0.8529623117086756	-3118.8268959838647
"gfcD"	0.5313387392896315	-3118.826895983866	"yfdL"	0.9094364502040804	-3118.8268959838647
"tmk"	0.5318310595396674	-3118.826895983866	"dksA"	0.7866989907233581	-3118.8268959838647
"cysG"	0.5319353930300144	-3118.8268959838715	"cmtA"	0.6689645765022625	-3118.8268959838647
"torY"	0.5319570600192685	-3118.8268959838765	"mrcB"	0.432931414774239	-3118.8268959838647
"ydcY"	0.5319627528134641	-3118.8268959838747	"yfeR"	0.42635682543275005	-3118.8268959838647
"yccM"	0.5325976599859215	-3118.826895983873	"ampG"	0.49684246705833285	-3118.8268959838647
"yeaY"	0.5327796758027656	-3118.8268959838656	"msrC"	1.092712617535257	-3118.8268959838647
"eutS"	0.533003005177319	-3118.8268959838792	"ylaC"	0.7361156377797726	-3118.8268959838647
"dmsD"	0.5330226256833871	-3118.82689598387	"paaD"	0.6921234026152195	-3118.8268959838647
"glpX"	0.5330682041397253	-3118.8268959838692	"queC"	0.3927933128705321	-3118.8268959838647
"rcnA"	0.5333877488258981	-3118.826895983873	"dcd"	0.5454734306278837	-3118.8268959838647
"ydiR"	0.5334227239995565	-3118.8268959838733	"casC"	1.5186140781143584	-3118.8268959838647
"panE"	0.5336441523204375	-3118.82689598388	"dosP"	0.8517731344220839	-3118.8268959838647
"pyrE"	0.533871200929667	-3118.826895983872	"ybiB"	1.116956386740415	-3118.8268959838647
"yqgE"	0.5348102203645823	-3118.826895983876	"yegE"	0.5716938934884374	-3118.8268959838647
"yobB"	0.5350153452573793	-3118.8268959838683	"mutL"	1.326088166010163	-3118.8268959838647
"yceJ"	0.5350478544143231	-3118.8268959838692	"mliC"	0.688629249086636	-3118.8268959838647
"yfcR"	0.5352326015895051	-3118.826895983865	"tnaB"	1.3350087574728209	-3118.8268959838647
"b2084"	0.5356637581889466	-3118.8268959838733	"paaA"	0.8823267446495874	-3118.8268959838647
"prfA"	0.5356760329161246	-3118.826895983868	"yaeR"	0.4898397530859248	-3118.8268959838647
"hpt"	0.5357251323666564	-3118.8268959838692	"yfeC"	0.7940999423734191	-3118.8268959838647
"ycjT"	0.5357507034413816	-3118.8268959838624	"ribD"	0.8392401439977174	-3118.8268959838647
"yecN"	0.5357588500672692	-3118.826895983868	"pgpA"	0.40334930367421623	-3118.8268959838647
"yhfA"	0.5357647513346433	-3118.826895983855	"nepI"	0.6369773205147791	-3118.826895983865
"frsA"	0.5357722447614579	-3118.8268959838824	"sdaA"	0.7336263482201835	-3118.826895983865
"dcm"	0.5357857798667987	-3118.8268959838697	"caiC"	0.660497633612191	-3118.826895983865
"cpxR"	0.5359618099544531	-3118.8268959838665	"ydeK"	0.8869053587605287	-3118.826895983865
"ligT"	0.5361119765534612	-3118.8268959838747	"fliR"	1.083406430985237	-3118.826895983865
"frlB"	0.536146245489577	-3118.826895983877	"era"	0.7114716417250986	-3118.826895983865
"ycaD"	0.5361698212140013	-3118.8268959838724	"yceH"	0.8663694005791712	-3118.826895983865
"yliE"	0.536307679955423	-3118.8268959838783	"yfeO"	0.6463788448297056	-3118.826895983865
"mlaD"	0.5363133023139158	-3118.826895983868	"recT"	0.7845721727826702	-3118.826895983865
"ybhG"	0.5363477558379792	-3118.8268959838674	"ftsW"	0.650094155667985	-3118.826895983865
"yehW"	0.5366370868475427	-3118.8268959838674	"ylaB"	0.8808330272476853	-3118.826895983865
"cpxA"	0.5366800277061508	-3118.8268959838733	"yehE"	1.2116351198521562	-3118.826895983865
"yegL"	0.5369370296018939	-3118.8268959838692	"rihC"	0.6582276484995436	-3118.826895983865
"ybfP"	0.5369427186519617	-3118.8268959838692	"ybaY"	1.0544910636739226	-3118.826895983865
"recB"	0.5371860353295148	-3118.8268959838715	"yeiG"	0.8004628471900416	-3118.826895983865
"yfeY"	0.537301833148722	-3118.8268959838747	"ygbE"	1.1827264602002057	-3118.826895983865
"eutQ"	0.5377591054521905	-3118.8268959838624	"yjjN"	1.1962784679979104	-3118.826895983865
"ycdY"	0.5382497312229861	-3118.826895983867	"zapB"	0.5794007369720511	-3118.826895983865
"macB"	0.5385193361433367	-3118.8268959838765	"lpxK"	0.5834112543095396	-3118.826895983865
"hyfB"	0.5385949404190453	-3118.8268959838792	"yidA"	0.5723309665627316	-3118.826895983865
"mngB"	0.5394889443189573	-3118.8268959838765	"narW"	0.6811113883372577	-3118.826895983865
"ybaL"	0.5395025598550853	-3118.8268959838674	"thrA"	0.9796899172275519	-3118.826895983865
"dnaC"	0.5396822428250495	-3118.826895983869	"hofC"	0.48112367559693897	-3118.826895983865
"yidL"	0.5399001593043473	-3118.8268959838706	"ycaN"	0.6813373559004157	-3118.826895983865
"rsmC"	0.5399016145924663	-3118.8268959838706	"yedV"	1.3083366101199756	-3118.826895983865
"ugpQ"	0.5400324256417087	-3118.826895983873	"cbrA"	0.709746946635897	-3118.826895983865
"cpdA"	0.5403042302383926	-3118.82689598387	"focA"	0.9945977043144195	-3118.826895983865
"yjeM"	0.5407460098822249	-3118.826895983871	"gspM"	1.300120651459904	-3118.826895983865
"php"	0.5407575858457029	-3118.8268959838656	"xylG"	0.7116955070417609	-3118.826895983865
