"genes_rank_std"	"std_rank_std"	"r_rank_std"	"genes_rank_r, ""std_rank_r"	"r_rank_r"
"ampG"	0.49684246705833285	0.9937928005107375	"fabI"	0.6356834694874849	0.9985460317909158
"oxyR"	0.49705053557794054	0.9908332403906855	"nlpE"	0.4826734485128254	0.9985458931811168
"yhbS"	0.4970604141240134	0.989410923599909	"matP"	0.5702657318579875	0.9985442343960769
"tsaE"	0.49743468149372416	0.9982921734944358	"mpaA"	0.6425853807134132	0.9985404355084082
"yigM"	0.4975644054495193	0.9951503362548384	"ydbC"	0.6020877059505082	0.9985403188685884
"damX"	0.49783324582953425	0.9910824768144458	"lrp"	0.9398780322884361	0.9985394183528445
"yphH"	0.4980904602445696	0.9823063378865885	"yhhQ"	0.6436407020627042	0.9985334823204254
"ubiH"	0.4985363238222736	0.9944491819169389	"mdlA"	0.4559068808107589	0.9985298296787326
"yhhT"	0.49864652570988954	0.9962468268793445	"infB"	0.8045691298932559	0.9985170546662042
"yigA"	0.49889654000733197	0.9914854835036007	"ubiG"	0.48177110744164225	0.9985152813167627
"plsB"	0.4988979708135465	0.9993419162216144	"pflA"	0.635511694056646	0.9985071687043153
"yfhM"	0.49896989923812135	0.9938703034321356	"srlA"	1.8170576745697304	0.9985048338853191
"chbC"	0.499261811135591	0.9973349093579281	"sxy"	0.45193944993696006	0.9984872212711108
"tadA"	0.4995091818373262	0.9975484924171025	"erpA"	0.6470367398606013	0.9984828341444659
"ygdG"	0.4996312128613041	0.9989270649260219	"mtlR"	0.7095795779472432	0.9984825151963106
"znuB"	0.49963126159344623	0.9922676391849233	"uvrD"	0.4536298938108318	0.9984743129073311
"baeR"	0.49981926159503465	0.9874381282600373	"dld"	1.1239586284673828	0.998468028916061
"yqjA"	0.4998778849393615	0.995939778048874	"yheT"	0.6098979538486429	0.99846754141442
"ydcP"	0.500047986967285	0.9995244051228311	"add"	0.755201214075138	0.9984628844176281
"hyfE"	0.5002025877289155	0.9838043432348145	"potC"	0.6989293709141889	0.9984565266289906
"btuR"	0.5005704708328566	0.990072156673767	"ygiN"	0.5921677957080944	0.9984524064040062
"menF"	0.5006293706634287	0.9988848910276659	"phoQ"	0.6595770341958033	0.9984503440177691
"idnR"	0.5006731910593426	0.997889628177749	"stpA"	1.0322924281325445	0.998449908022824
"flk"	0.5007433072269072	0.9970782146236502	"yigW_1"	0.5117959919380711	0.9984434231665577
"yeiQ"	0.5008076620087563	0.9888960058260645	"nlpI"	0.772031125877915	0.9984426744779871
"xdhB"	0.5009029074691904	0.9842465153831503	"dhaK"	0.9880281184813442	0.998440589475686
"ftsE"	0.5010493652961209	0.9987259683634349	"ydcI"	0.8440683212235695	0.9984403397510535
"ftsA"	0.5011438590681689	0.99779536377462	"ldhA"	0.82948896402201	0.9984350174500672
"ydbH"	0.5016713806767926	0.9942148968826091	"ylaC"	0.7361156377797726	0.9984337676715815
"yihS"	0.5018514890483035	0.9931336071182442	"yobB"	0.5350153452573793	0.9984331038730828
"yfcF"	0.5026048383552313	0.9947162332470599	"yceG"	0.7813582614903489	0.9984330274031092
"agaA"	0.5026381851621656	0.9895279943744082	"rffD"	0.6094172067059093	0.9984259363684554
"qseC"	0.5028818242995563	0.9923789499162534	"nemA"	0.7292097032637692	0.9984246685775566
"yigZ"	0.5031142034680605	0.9950211576717563	"ygdD"	0.5529198388884018	0.9984201185660257
"phnN"	0.5032141319481376	0.9904090711998098	"yieE"	0.7009675685103895	0.9984194743971715
"rsmD"	0.5033968971498429	0.996878014917983	"yiiF"	0.6830298645436479	0.9984133577304196
"basS"	0.5034043851943871	0.9774739639049975	"folA"	0.592439534545781	0.998412525212536
"yihR"	0.5034794807821958	0.9893661815227446	"nudL"	0.36563913378851703	0.9984119371868743
"dkgB"	0.5043017549486675	0.9969023370567145	"argE"	0.6274462751949014	0.9984104430724541
"yicC"	0.5044178575342104	0.9986302670708619	"yaeH"	0.8311376317073351	0.9984039951097408
"mnmC"	0.5047159225639225	0.986896327019604	"mltC"	0.5252025307372648	0.9984004466228364
"nagA"	0.5050736473266813	0.9975565336247868	"atoS"	0.7258012026037398	0.9983995548096248
"yeeA"	0.5054167587233299	0.9958408270889485	"fabR"	0.6181050941391161	0.9983879175110691
"yggN"	0.5056294231935756	0.997036113363243	"tehA"	0.4819348533621075	0.9983842483634894
"yfaY"	0.506300590666673	0.9979770330512385	"nadK"	0.5964859098365752	0.998383324450892
"yicH"	0.5064042341265794	0.9985533211884913	"yciI"	0.7100472813196506	0.9983811404972589
"yadG"	0.5064681737492472	0.9789744487265447	"rlmA"	0.4614102458905999	0.9983778389629919
"dsbC"	0.5065727989155445	0.9895641684549629	"gcvA"	0.490183017619719	0.9983768646726223
"yfcL"	0.5066850747424269	0.998081287087274	"artM"	0.5765823986192348	0.9983700511702734
"dacD"	0.5068328368019804	0.9877283574963528	"serS"	0.8116143736507098	0.9983568882706635
"prkB"	0.5073558248526595	0.9975208814938721	"djlA"	0.37295227674872217	0.9983540788753366
"yiaU"	0.5075889107128285	0.9913291285951219	"cobS"	0.5591662984951774	0.99834794221777
"yeiI"	0.5077453040996921	0.9922252649532922	"rfaH"	0.5644483753568488	0.9983301707368215
"alaC"	0.5080290905304947	0.9942055184070292	"cydB"	1.0852300356312194	0.9983269091759347
"yaiL"	0.5082087270386849	0.9919843150094049	"mgsA"	0.7941206399015094	0.998319070123082
"ydjL"	0.5082861642933905	0.9935011226522705	"xseA"	0.6997935255245775	0.9983124378137821
"ychG_2"	0.5093382677734402	0.997336090649195	"potA"	0.7693352498792175	0.9983079786291141
"yidF"	0.5099673768321487	0.9968820067613011	"hemN"	0.5861024009447828	0.9983057506602331
"inaA"	0.510414894363574	0.9861525379977324	"dapF"	0.5864170419126894	0.9982988795826093
"thyA"	0.5108751633292201	0.9979065111302688	"iraP"	1.172030901138374	0.998298078776664
"rng"	0.5109019558923615	0.9969694096172699	"guaC"	0.7309957347994328	0.998296517265841
"priA"	0.5110736315368387	0.9945213465841772	"eutC"	0.4433613080980659	0.9982945956063664
"prlC"	0.511771548496636	0.9988796244962229	"yqhC"	0.3703852534031644	0.998294458597267
"yigW_1"	0.5117959919380711	0.9984434231665577	"tsaE"	0.49743468149372416	0.9982921734944358
"mdaB"	0.5119361898541291	0.9979163283950813	"bssS"	1.3780784442025764	0.9982916010072677
"rssA"	0.5124220550635985	0.9954741920958501	"gadX"	1.3736121314954126	0.9982824588983823
"ycbV"	0.5127982570718569	0.9938335797467225	"yhdT"	0.56451897031766	0.9982811282985603
"dcuR"	0.5129184710396815	0.9990224699378053	"rffG"	0.48858759955337405	0.9982805378888299
"modC"	0.5129339221225672	0.9919211642860176	"iscA"	0.6616756438720824	0.9982764454785843
"yqeA"	0.5129811010361782	0.9978427793626198	"oppD"	0.9190164049399177	0.9982713131882354
"dcuS"	0.513291192640242	0.9864148149393126	"dhaR"	0.4917626669974597	0.99826978436253
"pdxK"	0.5134123787835453	0.9996543144230616	"zapD"	0.7226170662716567	0.9982587706601584
"ybaP"	0.5137289324298375	0.9908688818662695	"ybjK"	0.3730553878772844	0.9982586245733506
"pdxJ"	0.5143189254359183	0.9941769181929477	"ftsX"	0.631874168949486	0.9982581596482127
"torS"	0.5145173917298296	0.9911587497342104	"yfiH"	0.4652132893924429	0.9982580586636788
"ispB"	0.5145986724223652	0.9969342363550128	"glgP"	0.6005797193666358	0.9982500476002202
"acpH"	0.5147240323534263	0.9910782904264397	"deaD"	0.8387085159117394	0.99824883235745
"ltaE"	0.5148905069707744	0.9934674384288422	"ftsQ"	0.5756571782690078	0.9982449805200094
"tusD"	0.5149082105766193	0.9981497065756404	"yjjG"	0.6415758142123824	0.998243149088006
"hofM"	0.5149311898298933	0.9959757671159726	"rihC"	0.6582276484995436	0.9982428464112695
"caiA"	0.5152095532146419	0.9945113272526703	"pmrD"	0.7436532413660999	0.9982336229490096
"ycjO"	0.5152329949865546	0.9895009626864323	"yjhD"	0.6094145957982128	0.9982148590832435
"ychO"	0.5153241717064162	0.9865730723603502	"ybjI"	0.5854080794570384	0.9982109524475353
"ybaO"	0.5154281870504285	0.996435918064583	"psd"	0.4873542529706939	0.9982096325121242
"hycH"	0.515585599017864	0.9634900984094698	"tag"	0.3710250415426166	0.9982096170911455
"potI"	0.5157191861316622	0.9927965627533313	"dcp"	0.7887603056138839	0.9982007267548161
"trpR"	0.5158297689124802	0.9915689418182271	"galK"	0.7426867526125849	0.9981929903279829
"hcaD"	0.5160129168389757	0.9805450094359608	"trxA"	0.4865810160053273	0.9981643322494873
"uidR"	0.5162320398767551	0.997656725047719	"yhdH"	0.5444202883584645	0.9981568882453907
"waaC"	0.5165335415066861	0.9995092690084003	"chiA"	0.5998948176742965	0.9981505704455537
"narQ"	0.5167122240803005	0.9950089183070531	"tusD"	0.5149082105766193	0.9981497065756404
"rluA"	0.5167727382866427	0.9985859708007951	"cpxR"	0.5359618099544531	0.9981451291302166
"yojI"	0.5168064941801874	0.9986987445873583	"ygaZ"	0.6421858150677944	0.9981428491413007
"yeaM"	0.5168394349229009	0.9993314370529094	"yciK"	0.5308541828734115	0.998142539783613
"barA"	0.5171771781046645	0.9991035171875073	"purB"	0.8972389664729795	0.9981403770054967
"lhr"	0.5172451903645714	0.9756167876106738	"nfuA"	0.5970707020229934	0.9981400576954248
"mrcA"	0.5174505114268866	0.9969196511928509	"yaaI"	0.5481727301605844	0.9981364301840416
"glvG"	0.5176812839034378	0.9914715421725325	"deoR"	0.4337351183960864	0.9981358454259122
"mtgA"	0.5180246717006775	0.9974882148808722	"zapB"	0.5794007369720511	0.9981348749815783
"yheU"	0.5183500507837177	0.9878999937013012	"mltD"	1.2420616958354063	0.9981344419111846
"atl"	0.518530844578401	0.9920115317975782	"yrbG"	0.6864613236277058	0.9981308072915969
"yoaH"	0.5189324686534942	0.9966191440292648	"yifO"	0.8628325379837571	0.9981245026656205
"yggD"	0.5191570942229553	0.9965039538014099	"b1364"	0.9511004345958355	0.9981221861435503
"yihU"	0.5193733203078418	0.9920815731276551	"yddW"	0.6005436038555436	0.9981210361598208
"rffC"	0.5195552766655315	0.9995689049579102	"lipA"	0.6637802906167208	0.9981191476736961
"hyfG"	0.5198266808921115	0.9618313820715299	"trkA"	0.5926575733476112	0.9981164073601398
"qseB"	0.5198433631468229	0.9936695936007879	"smf_2"	0.6907223559695514	0.9981158314475731
"eutB"	0.5198545571764095	0.9936072440439883	"yeaJ"	0.797231313914371	0.9981153862763419
"yihI"	0.5203288857581572	0.9960717835701276	"tonB"	0.7302175710971875	0.9981039940944785
"yraQ"	0.5205077444891012	0.9976654444315555	"cydD"	0.7051916572924716	0.998101591656221
"yjeT"	0.520543123751004	0.9986057651011405	"accA"	0.6395304486814516	0.9980978296350823
"mutY"	0.520725621192645	0.9986748988980337	"yddE"	0.4455126425254839	0.9980938642137411
"xdhC"	0.5208929538198624	0.9885127289423081	"yehU"	0.6636783735947371	0.9980938091315317
"pabC"	0.521743887021782	0.9952106115079218	"yiiR"	0.5467914385165935	0.9980934249737993
"yiaJ"	0.5218986072311933	0.9964683538218553	"yfcL"	0.5066850747424269	0.998081287087274
"paaF"	0.521908305602293	0.9945508440521128	"typA"	0.7882900127082334	0.9980774466271837
"rpe"	0.5219174316720577	0.9889319403096469	"yfcH"	0.3982498536451703	0.9980749289932882
"ytfF"	0.5220633446011632	0.9898564112144697	"yjhC"	0.8519497244984233	0.9980736278800545
"yraN"	0.522205822283364	0.9721445941227141	"fadL"	1.0366953714233618	0.9980710199077222
"lolB"	0.5224162452963024	0.9951015951426526	"gcd"	0.661220892564715	0.9980689380065043
"queD"	0.5226630350249097	0.9992593231496021	"pyrF"	0.8234577288009255	0.9980669601998022
"ybiU"	0.5234822587059743	0.9951305101146912	"ispG"	0.5296570658192251	0.9980517115673248
"frvB"	0.5239925835145618	0.9942055114085456	"intF"	1.1832249757955937	0.9980382128551437
"rhtA"	0.5240267805267943	0.9931866830616844	"frdC"	1.1172609621799223	0.9980360680243904
"ycaQ"	0.5240386163512639	0.9968852704568625	"yfaZ"	0.4814691104759046	0.9980346074298841
"lpoB"	0.5240576387332205	0.9969204098741424	"grpE"	0.7258161657102309	0.9980281468064858
"orn"	0.5244781301544904	0.9847127638841572	"manZ"	0.991732764499801	0.9980249659169679
"hyfF"	0.5245800281671009	0.9895826277898632	"pabB"	0.3840324108848185	0.998013094645898
"mreC"	0.5247018901788095	0.9998260033196016	"ratA"	0.804484459764634	0.9980097824153848
"ybgL"	0.5247050852232088	0.9750297467041376	"fhuA"	0.7584720714667172	0.9980088584007598
"selB"	0.5248207144739915	0.9931363283235863	"ulaB"	0.5581095524150204	0.9980076518441948
"ypdB"	0.5251305829282991	0.9924131651132483	"yafQ"	1.0559578206868123	0.9980039807615774
"mltC"	0.5252025307372648	0.9984004466228364	"waaF"	0.6660659784912892	0.9980009453415687
"rsmI"	0.5252147469214736	0.9901108282249546	"ybhC"	0.8045523377851858	0.9979928594791183
"eutL"	0.5253159575298368	0.9930986030057383	"yegS"	0.9039585634523541	0.9979925725971905
"uxaB"	0.5254650935511532	0.993827036508788	"glpE"	0.4906827866532864	0.9979922910190757
"ygbN"	0.5260620755246848	0.9897105740133656	"ribB"	0.6336329704488534	0.9979919980703186
"sapB"	0.5264257655879835	0.9991070368185005	"pcnB"	0.6199937643029158	0.9979847042605602
"rsxE"	0.5267459876729077	0.999281461121134	"rpoD"	0.7334544104125423	0.9979805440964366
"aqpZ"	0.5270033423256069	0.9944933497707211	"pfkB"	0.8810122530971521	0.9979784576409564
"hypF"	0.527302240040757	0.9964798295183537	"yfaY"	0.506300590666673	0.9979770330512385
"lptB"	0.5274573596103642	0.9817365269615224	"yigW_2"	0.5948723586695788	0.9979699398500509
"mnaT"	0.5275811376617032	0.9973223173570517	"yghB"	0.4831277696104747	0.9979647319051362
"ycbZ"	0.5280218729672601	0.9978742145538261	"exbD"	0.9752799841626434	0.9979469944839876
"acrD"	0.5282584540003583	0.9937938925067862	"aroE"	0.9068447588136967	0.9979292062149698
"yjcO"	0.5283600814972044	0.9994060182391772	"yhbY"	0.7923339413416299	0.9979262452524306
"yajQ"	0.528601537989793	0.9930779282264028	"elbB"	0.48234513623951186	0.9979202128894636
"recO"	0.5294586232868019	0.9900746391692744	"mdaB"	0.5119361898541291	0.9979163283950813
"ispG"	0.5296570658192251	0.9980517115673248	"thyA"	0.5108751633292201	0.9979065111302688
"ssuB"	0.5299583466857984	0.9832849660414578	"yecE"	0.4413175136208877	0.9978989598169778
"csrD"	0.530046186723021	0.9946018270543566	"alr"	0.5418065459858036	0.9978954519533318
"yfjR"	0.5302997669393404	0.9793769532078994	"yhcB"	0.7383408593472673	0.997894867366177
"btuD"	0.5303066833611897	0.9918548169985101	"idnR"	0.5006731910593426	0.997889628177749
"sfsB"	0.5304744530007595	0.9990888048252882	"yqjC"	0.9596497373833411	0.9978887430915149
"yciK"	0.5308541828734115	0.998142539783613	"iscR"	0.9279426851652496	0.9978873856774013
"ybeY"	0.5311149252263273	0.9962304315327775	"aroD"	0.6663907477333089	0.997882382725259
"gfcD"	0.5313387392896315	0.9676318222462515	"focA"	0.9945977043144195	0.9978757032969588
"tmk"	0.5318310595396674	0.9908295012254188	"ycbZ"	0.5280218729672601	0.9978742145538261
"cysG"	0.5319353930300144	0.994899266115811	"metK"	0.9867977725651548	0.997873249037895
"torY"	0.5319570600192685	0.99716030651427	"fhuC"	0.4786782506316395	0.9978696472415097
"ydcY"	0.5319627528134641	0.9972341354358786	"ubiX"	0.577823980050414	0.9978591239432283
"yccM"	0.5325976599859215	0.9932830291877605	"tusB"	0.8372849042236216	0.997854839825383
"yeaY"	0.5327796758027656	0.9975427008719281	"pykA"	0.7489621104918912	0.9978521765629614
"eutS"	0.533003005177319	0.9865082171213496	"mnmG"	0.6184560377293845	0.9978508812953115
"dmsD"	0.5330226256833871	0.9973784416239401	"yfiF"	0.41939788065049194	0.9978473317674466
"glpX"	0.5330682041397253	0.9944110340756183	"yqeA"	0.5129811010361782	0.9978427793626198
"rcnA"	0.5333877488258981	0.9884074610840806	"fryB"	0.5708491117908411	0.9978333542105685
"ydiR"	0.5334227239995565	0.9937673948589006	"hemH"	0.4854160257307143	0.9978188914657858
"panE"	0.5336441523204375	0.9906195516691226	"sdhB"	1.1071441580507582	0.9978182800518821
"pyrE"	0.533871200929667	0.9967464185644628	"yhcO"	1.0757059720582003	0.9978166645509259
"yqgE"	0.5348102203645823	0.9725128987142857	"ybhR"	0.4767546011864586	0.9978076509514869
"yobB"	0.5350153452573793	0.9984331038730828	"yjjB"	0.6607241508042019	0.997806459209383
"yceJ"	0.5350478544143231	0.9966600734863853	"clcA"	0.3933900077384933	0.9978056695927452
"yfcR"	0.5352326015895051	0.9945227969669324	"ydiH"	1.323979035122959	0.9978039676993202
"b2084"	0.5356637581889466	0.9909860990717211	"ftsA"	0.5011438590681689	0.99779536377462
"prfA"	0.5356760329161246	0.9972251247972037	"lysP"	0.9655400797834124	0.9977951807930564
"hpt"	0.5357251323666564	0.9990149677309837	"deoB"	0.9289179293274519	0.9977938882465213
"ycjT"	0.5357507034413816	0.9895157244164554	"sad"	0.6004657140087456	0.9977873783167615
"yecN"	0.5357588500672692	0.9987028585972298	"exoX"	0.4141186043965592	0.9977871207973272
"yhfA"	0.5357647513346433	0.994845433972939	"pncA"	0.565862184456777	0.9977852686211426
"frsA"	0.5357722447614579	0.9974213551898432	"bcsQ"	0.7038392642121059	0.997783149006439
"dcm"	0.5357857798667987	0.9987464839960041	"ydhJ"	0.5525750149893989	0.9977801199040522
"cpxR"	0.5359618099544531	0.9981451291302166	"rffM"	0.4231364939443581	0.9977775303896936
"ligT"	0.5361119765534612	0.9835423869612966	"mocA"	0.9979594451016202	0.9977746419217268
"frlB"	0.536146245489577	0.9886733059510473	"nth"	0.6788294176589407	0.9977743783115842
"ycaD"	0.5361698212140013	0.9928192360541481	"ybaV"	0.37735547861799473	0.9977719873484635
"yliE"	0.536307679955423	0.9993936320699259	"pfkA"	0.6159039916915121	0.9977649475825459
"mlaD"	0.5363133023139158	0.999663682735214	"mgtA"	1.1313259328180725	0.9977608308239757
"ybhG"	0.5363477558379792	0.9973087731199328	"yqjH"	0.6423422210253495	0.9977565560784871
"yehW"	0.5366370868475427	0.9948877774978965	"rsfS"	0.7494162773405165	0.99775573496854
"cpxA"	0.5366800277061508	0.9973306001668298	"yjeM"	0.5407460098822249	0.9977510935318001
"yegL"	0.5369370296018939	0.9905237904219322	"insN-2"	0.7511214283012255	0.9977499011371347
"ybfP"	0.5369427186519617	0.9924714222742771	"aegA"	0.6435808577737594	0.997749485159616
"recB"	0.5371860353295148	0.9718423594042994	"rlmN"	0.5574341800771896	0.9977477288915046
"yfeY"	0.537301833148722	0.9908524892266258	"fxsA"	0.7829723635626651	0.997733797328819
"eutQ"	0.5377591054521905	0.9885246265685685	"truB"	0.9051939393580793	0.9977319658386745
"ycdY"	0.5382497312229861	0.994436906551224	"ybiR"	0.4660146117348172	0.9977265455106769
"macB"	0.5385193361433367	0.9777200455970293	"rdgC"	0.5427601787892177	0.9977205858812352
"hyfB"	0.5385949404190453	0.98991416516719	"rob"	0.647543652675411	0.9977196901781201
"mngB"	0.5394889443189573	0.9906309823859107	"mog"	0.6305507938514229	0.9977111424275973
"ybaL"	0.5395025598550853	0.9966730523748788	"cutC"	0.6927030783244842	0.9977078159421385
"dnaC"	0.5396822428250495	0.9946466066053343	"sdaA"	0.7336263482201835	0.9977066533324067
"yidL"	0.5399001593043473	0.9957861720494585	"rfaD"	0.5625565023913585	0.997701015456137
"rsmC"	0.5399016145924663	0.9952538840980997	"yhdZ"	0.470804107810475	0.9976903990377082
"ugpQ"	0.5400324256417087	0.9971920990347519	"holE"	0.6813608474022946	0.9976888506849891
"cpdA"	0.5403042302383926	0.9941080071917889	"iaaA"	0.7003610029703303	0.9976871258361772
"yjeM"	0.5407460098822249	0.9977510935318001	"panF"	0.5947921990210057	0.997683541330504
"php"	0.5407575858457029	0.9828670384761243	"ygaX"	0.7005046759084509	0.9976795431638127
"lptC"	0.5413710445505485	0.9941095157083001	"ybaB"	0.707949794082768	0.9976760632406413
"syd"	0.5414784464720034	0.9869488653097972	"yraQ"	0.5205077444891012	0.9976654444315555
"frlR"	0.5416983994767235	0.9948984126665844	"pflB"	1.1335645194184025	0.9976651777455293
"alr"	0.5418065459858036	0.9978954519533318	"yrfF"	0.6311121998794053	0.9976647889003939
"ascB"	0.542081863984533	0.9774273848670773	"sucD"	0.9554268547723795	0.9976582122417642
"ycfQ"	0.5421098885109434	0.988588546192386	"uidR"	0.5162320398767551	0.997656725047719
"agaW"	0.5423862704828469	0.9898500542030493	"yehS"	0.6943528884147112	0.997652356129856
"ybjS"	0.5423925174933956	0.9959595627722512	"intD"	0.6823210593017104	0.9976437238435427
