"gene"	"num_peaks"	"peaks"	"areas"	"standard_devs"
"ygdG"	1	"[8.64]"	"[1812]"	"[0.0408]"
"rlmM"	1	"[8.81]"	"[1812]"	"[0.0483]"
"hcaC"	1	"[9.25]"	"[1812]"	"[0.0547]"
"hcaF"	1	"[9.04]"	"[1812]"	"[0.038]"
"ygdD"	1	"[9.17]"	"[1812]"	"[0.045]"
"hcaT"	1	"[8.95]"	"[1812]"	"[0.0418]"
"csdE"	1	"[9.4]"	"[1812]"	"[0.0341]"
"iscS"	1	"[11.53]"	"[1812]"	"[0.0793]"
"csdL"	1	"[9.43]"	"[1812]"	"[0.0296]"
"pdxJ"	1	"[10.05]"	"[1812]"	"[0.0366]"
"cpdB"	1	"[8.8]"	"[1812]"	"[0.0512]"
"ftsB"	1	"[10.82]"	"[1812]"	"[0.048]"
"gutQ"	1	"[9.45]"	"[1812]"	"[0.0459]"
"lysS"	1	"[10.3]"	"[1812]"	"[0.0675]"
"yfjZ"	1	"[7.53]"	"[1812]"	"[0.0633]"
"ypjA"	1	"[8.82]"	"[1812]"	"[0.0698]"
"lplT"	1	"[9.07]"	"[1812]"	"[0.0318]"
"ygaQ_4"	1	"[5.61]"	"[1812]"	"[0.0685]"
"amiC"	1	"[9.4]"	"[1812]"	"[0.031]"
"ygaU"	1	"[8.87]"	"[1812]"	"[0.0972]"
"fucP"	1	"[7.48]"	"[1812]"	"[0.0641]"
"sdaB"	1	"[8.93]"	"[1812]"	"[0.0758]"
"emrA"	1	"[8.97]"	"[1812]"	"[0.0539]"
"gudD"	1	"[8.76]"	"[1812]"	"[0.0365]"
"mazG"	1	"[9.68]"	"[1812]"	"[0.0442]"
"srlE"	1	"[7.77]"	"[1812]"	"[0.1199]"
"queD"	1	"[9.06]"	"[1812]"	"[0.0476]"
"hycI"	1	"[9.39]"	"[1812]"	"[0.0509]"
"hycH"	1	"[8.72]"	"[1812]"	"[0.0441]"
"hypA"	1	"[8.79]"	"[1812]"	"[0.0632]"
"hypB"	1	"[8.99]"	"[1812]"	"[0.0801]"
"hypD"	1	"[9.16]"	"[1812]"	"[0.0777]"
"surE"	1	"[10.28]"	"[1812]"	"[0.0427]"
"mutS"	1	"[9.33]"	"[1812]"	"[0.0361]"
"hycD"	1	"[8.83]"	"[1812]"	"[0.0557]"
"hycE"	1	"[8.68]"	"[1812]"	"[0.0606]"
"hycG"	1	"[8.87]"	"[1812]"	"[0.0473]"
"ascF"	1	"[8.78]"	"[1812]"	"[0.0376]"
"norV"	1	"[8.54]"	"[1812]"	"[0.0445]"
"ascB"	1	"[8.3]"	"[1812]"	"[0.0368]"
"msrA"	1	"[9.86]"	"[1812]"	"[0.066]"
"baeS"	1	"[9.11]"	"[1812]"	"[0.0786]"
"fbp"	1	"[10.9]"	"[1812]"	"[0.0497]"
"ydcZ"	1	"[8.3]"	"[1812]"	"[0.0532]"
"ybiS"	1	"[10.19]"	"[1812]"	"[0.0438]"
"ybiR"	1	"[8.81]"	"[1812]"	"[0.0334]"
"mnaT"	1	"[9.89]"	"[1812]"	"[0.049]"
"ybiP"	1	"[7.44]"	"[1812]"	"[0.0551]"
"curA"	1	"[8.29]"	"[1812]"	"[0.0759]"
"ybiO"	1	"[8.57]"	"[1812]"	"[0.046]"
"yncE"	1	"[9.61]"	"[1812]"	"[0.0934]"
"ybiJ"	1	"[9.35]"	"[1812]"	"[0.0638]"
"yddH"	1	"[8.39]"	"[1812]"	"[0.0541]"
"yddE"	1	"[9.06]"	"[1812]"	"[0.0348]"
"ybiA"	1	"[7.94]"	"[1812]"	"[0.057]"
"rhlE"	1	"[8.97]"	"[1812]"	"[0.0541]"
"ybhG"	1	"[9.72]"	"[1812]"	"[0.0446]"
"ybhF"	1	"[8.92]"	"[1812]"	"[0.0428]"
"ybhS"	1	"[9.14]"	"[1812]"	"[0.0431]"
"ybhR"	1	"[8.28]"	"[1812]"	"[0.0411]"
"ybhQ"	1	"[9.1]"	"[1812]"	"[0.067]"
"ybhL"	1	"[10.13]"	"[1812]"	"[0.0587]"
"osmC"	1	"[9.85]"	"[1812]"	"[0.0995]"
"ybhK"	1	"[9.23]"	"[1812]"	"[0.0359]"
"uvrB"	1	"[9.76]"	"[1812]"	"[0.0553]"
"dosC"	1	"[7.26]"	"[1812]"	"[0.0786]"
"yddW"	1	"[8.25]"	"[1812]"	"[0.049]"
"ydeK"	1	"[8.24]"	"[1812]"	"[0.0761]"
"ybiU"	1	"[7.83]"	"[1812]"	"[0.0449]"
"hicB"	1	"[8.91]"	"[1812]"	"[0.039]"
"yliE"	1	"[7.83]"	"[1812]"	"[0.0488]"
"yncJ"	1	"[8.5]"	"[1812]"	"[0.0673]"
"ftsK"	1	"[10.77]"	"[1812]"	"[0.051]"
"aat"	1	"[9.32]"	"[1812]"	"[0.0297]"
"infA"	1	"[11.94]"	"[1812]"	"[0.076]"
"clpA"	1	"[10.0]"	"[1812]"	"[0.0713]"
"clpS"	1	"[10.6]"	"[1812]"	"[0.0531]"
"cybB"	1	"[10.6]"	"[1812]"	"[0.0561]"
"macB"	1	"[9.29]"	"[1812]"	"[0.0487]"
"ybjD"	1	"[9.11]"	"[1812]"	"[0.0314]"
"ydcJ"	1	"[8.17]"	"[1812]"	"[0.0793]"
"hcr"	1	"[8.77]"	"[1812]"	"[0.0453]"
"mdoD"	1	"[8.59]"	"[1812]"	"[0.0707]"
"ydcH"	1	"[8.48]"	"[1812]"	"[0.1057]"
"tolR"	1	"[10.0]"	"[1812]"	"[0.0567]"
"amiD"	1	"[9.47]"	"[1812]"	"[0.0336]"
"rimL"	1	"[8.97]"	"[1812]"	"[0.0659]"
"rlmC"	1	"[8.58]"	"[1812]"	"[0.0492]"
"ydcK"	1	"[8.25]"	"[1812]"	"[0.0511]"
"tehA"	1	"[9.36]"	"[1812]"	"[0.0386]"
"rimK"	1	"[9.99]"	"[1812]"	"[0.0507]"
"ybjC"	1	"[10.34]"	"[1812]"	"[0.0593]"
"ydcM"	1	"[8.8]"	"[1812]"	"[0.035]"
"ybjL"	1	"[8.94]"	"[1812]"	"[0.0345]"
"ydcO"	1	"[8.16]"	"[1812]"	"[0.0351]"
"ybjI"	1	"[8.36]"	"[1812]"	"[0.0497]"
"ybjH"	1	"[8.69]"	"[1812]"	"[0.0314]"
"gstB"	1	"[9.33]"	"[1812]"	"[0.0489]"
"ybjQ"	1	"[9.95]"	"[1812]"	"[0.0542]"
"lolA"	1	"[10.5]"	"[1812]"	"[0.0352]"
"tolQ"	1	"[10.17]"	"[1812]"	"[0.0425]"
"b0725"	1	"[11.27]"	"[1812]"	"[0.0855]"
"rsfS"	1	"[11.03]"	"[1812]"	"[0.0566]"
"rlmH"	1	"[10.78]"	"[1812]"	"[0.0531]"
"mrdB"	1	"[9.56]"	"[1812]"	"[0.0442]"
"rem"	1	"[8.14]"	"[1812]"	"[0.0513]"
"tatE"	1	"[9.3]"	"[1812]"	"[0.076]"
"ybeM_2"	1	"[8.77]"	"[1812]"	"[0.046]"
"ydfV"	1	"[7.71]"	"[1812]"	"[0.0615]"
"ydfW"	1	"[7.51]"	"[1812]"	"[0.0586]"
"dpiB"	1	"[7.54]"	"[1812]"	"[0.0501]"
"rna"	1	"[9.42]"	"[1812]"	"[0.0381]"
"rnk"	1	"[9.53]"	"[1812]"	"[0.0452]"
"ynfD"	1	"[8.85]"	"[1812]"	"[0.0704]"
"ydgH"	1	"[10.1]"	"[1812]"	"[0.0458]"
"ydgC"	1	"[9.11]"	"[1812]"	"[0.057]"
"entH"	1	"[9.49]"	"[1812]"	"[0.0736]"
"fepE"	1	"[7.54]"	"[1812]"	"[0.0607]"
"tus"	1	"[8.75]"	"[1812]"	"[0.0551]"
"ydgA"	1	"[10.27]"	"[1812]"	"[0.0508]"
"cusS"	1	"[9.3]"	"[1812]"	"[0.0429]"
"nfrB"	1	"[7.7]"	"[1812]"	"[0.0457]"
"nfrA"	1	"[8.86]"	"[1812]"	"[0.0337]"
"uidA"	1	"[8.7]"	"[1812]"	"[0.0487]"
"hdhA"	1	"[9.28]"	"[1812]"	"[0.0851]"
"ydgJ"	1	"[9.31]"	"[1812]"	"[0.0418]"
"cnu"	1	"[9.06]"	"[1812]"	"[0.0726]"
"holA"	1	"[9.97]"	"[1812]"	"[0.0557]"
"lptE"	1	"[10.68]"	"[1812]"	"[0.055]"
"ybeL"	1	"[10.06]"	"[1812]"	"[0.0841]"
"ydfT"	1	"[8.56]"	"[1812]"	"[0.0712]"
"ybgD"	1	"[7.24]"	"[1812]"	"[0.0719]"
"ybgQ"	1	"[8.3]"	"[1812]"	"[0.0598]"
"ybgO"	1	"[6.27]"	"[1812]"	"[0.0774]"
"nei"	1	"[9.09]"	"[1812]"	"[0.0276]"
"ybgK"	1	"[9.9]"	"[1812]"	"[0.0454]"
"ybgJ"	1	"[9.63]"	"[1812]"	"[0.059]"
"ybgI"	1	"[10.23]"	"[1812]"	"[0.0414]"
"phr"	1	"[9.31]"	"[1812]"	"[0.0509]"
"lsrB"	1	"[7.61]"	"[1812]"	"[0.0682]"
"lsrF"	1	"[9.26]"	"[1812]"	"[0.0734]"
"ybfC"	1	"[7.04]"	"[1812]"	"[0.0565]"
"yneF"	1	"[7.99]"	"[1812]"	"[0.0455]"
"ybgE"	1	"[9.87]"	"[1812]"	"[0.0683]"
"kdpD"	1	"[8.97]"	"[1812]"	"[0.0489]"
"ydeJ"	1	"[7.46]"	"[1812]"	"[0.0706]"
"ybfP"	1	"[7.75]"	"[1812]"	"[0.0444]"
"seqA"	1	"[10.66]"	"[1812]"	"[0.0566]"
"ybfF"	1	"[8.66]"	"[1812]"	"[0.0501]"
"nagD"	1	"[10.17]"	"[1812]"	"[0.0302]"
"ybeZ"	1	"[10.5]"	"[1812]"	"[0.0495]"
"ybeY"	1	"[10.5]"	"[1812]"	"[0.0439]"
"ybeX"	1	"[10.36]"	"[1812]"	"[0.0462]"
"ydfO"	1	"[5.41]"	"[1812]"	"[0.102]"
"ybeU"	1	"[7.77]"	"[1812]"	"[0.0427]"
"rrrQ"	1	"[7.78]"	"[1812]"	"[0.0426]"
"ydfR"	1	"[6.42]"	"[1812]"	"[0.0665]"
"ybfH"	1	"[8.17]"	"[1812]"	"[0.0556]"
"rarA"	1	"[9.31]"	"[1812]"	"[0.0423]"
"ycaC"	1	"[8.55]"	"[1812]"	"[0.0935]"
"gapC_1"	1	"[9.85]"	"[1812]"	"[0.0697]"
"rne"	1	"[10.66]"	"[1812]"	"[0.0461]"
"narX"	1	"[9.23]"	"[1812]"	"[0.0404]"
"ychJ"	1	"[10.01]"	"[1812]"	"[0.0534]"
"rssA"	1	"[9.59]"	"[1812]"	"[0.0388]"
"rssB"	1	"[9.03]"	"[1812]"	"[0.0514]"
"ychG_2"	1	"[7.87]"	"[1812]"	"[0.0401]"
"ychE"	1	"[8.38]"	"[1812]"	"[0.0519]"
"yciI"	1	"[10.04]"	"[1812]"	"[0.0621]"
"yciA"	1	"[9.36]"	"[1812]"	"[0.0731]"
"yciB"	1	"[9.59]"	"[1812]"	"[0.0522]"
"yciC"	1	"[9.91]"	"[1812]"	"[0.0485]"
"yciG"	1	"[9.06]"	"[1812]"	"[0.0953]"
"yciV"	1	"[10.68]"	"[1812]"	"[0.0586]"
"yceH"	1	"[9.93]"	"[1812]"	"[0.055]"
"rimJ"	1	"[10.23]"	"[1812]"	"[0.0474]"
"mdtH"	1	"[8.79]"	"[1812]"	"[0.0412]"
"yceB"	1	"[9.51]"	"[1812]"	"[0.0388]"
"yciO"	1	"[10.2]"	"[1812]"	"[0.0577]"
"yciQ"	1	"[8.18]"	"[1812]"	"[0.0552]"
"rluB"	1	"[10.51]"	"[1812]"	"[0.0488]"
"yciK"	1	"[9.59]"	"[1812]"	"[0.0464]"
"sohB"	1	"[9.99]"	"[1812]"	"[0.0357]"
"yceA"	1	"[8.94]"	"[1812]"	"[0.0777]"
"yciN"	1	"[9.99]"	"[1812]"	"[0.0702]"
"yciS"	1	"[9.85]"	"[1812]"	"[0.0372]"
"ychO"	1	"[8.57]"	"[1812]"	"[0.0332]"
"yceF"	1	"[8.62]"	"[1812]"	"[0.0745]"
"prmC"	1	"[8.55]"	"[1812]"	"[0.0473]"
"holB"	1	"[9.04]"	"[1812]"	"[0.0447]"
"ycgZ"	1	"[8.31]"	"[1812]"	"[0.1041]"
"ymgA"	1	"[8.56]"	"[1812]"	"[0.1068]"
"ycfK"	1	"[7.22]"	"[1812]"	"[0.0492]"
"ymgG"	1	"[9.85]"	"[1812]"	"[0.0786]"
"minD"	1	"[11.05]"	"[1812]"	"[0.0618]"
"ycgJ"	1	"[9.12]"	"[1812]"	"[0.0542]"
"ycgL"	1	"[9.4]"	"[1812]"	"[0.0627]"
"ycgM"	1	"[9.61]"	"[1812]"	"[0.0462]"
"ycgN"	1	"[9.22]"	"[1812]"	"[0.0508]"
"hlyE"	1	"[6.67]"	"[1812]"	"[0.0934]"
"mnmA"	1	"[10.29]"	"[1812]"	"[0.0497]"
"hflD"	1	"[10.28]"	"[1812]"	"[0.0687]"
"mdoH"	1	"[9.54]"	"[1812]"	"[0.0597]"
"phoQ"	1	"[8.68]"	"[1812]"	"[0.0511]"
"ymfA"	1	"[7.73]"	"[1812]"	"[0.0468]"
"lolE"	1	"[9.64]"	"[1812]"	"[0.0384]"
"lolD"	1	"[9.57]"	"[1812]"	"[0.0309]"
"lolC"	1	"[9.13]"	"[1812]"	"[0.0496]"
"mfd"	1	"[9.67]"	"[1812]"	"[0.0288]"
"ycfS"	1	"[8.99]"	"[1812]"	"[0.0571]"
"ycgV"	1	"[7.81]"	"[1812]"	"[0.0428]"
"ycfP"	1	"[10.23]"	"[1812]"	"[0.0525]"
"lpoB"	1	"[10.07]"	"[1812]"	"[0.0432]"
"pth"	1	"[9.89]"	"[1812]"	"[0.0506]"
"lolB"	1	"[10.1]"	"[1812]"	"[0.0359]"
"prfA"	1	"[9.77]"	"[1812]"	"[0.0422]"
"ycfD"	1	"[10.09]"	"[1812]"	"[0.0375]"
"mdoG"	1	"[11.18]"	"[1812]"	"[0.0415]"
"mdoC"	1	"[7.64]"	"[1812]"	"[0.0585]"
"ymdB"	1	"[9.11]"	"[1812]"	"[0.0498]"
"yccT"	1	"[8.26]"	"[1812]"	"[0.0554]"
"helD"	1	"[9.46]"	"[1812]"	"[0.0259]"
"yccF"	1	"[8.88]"	"[1812]"	"[0.0527]"
"sxy"	1	"[8.92]"	"[1812]"	"[0.0382]"
"b1364"	1	"[7.54]"	"[1812]"	"[0.0743]"
"ycbZ"	1	"[9.95]"	"[1812]"	"[0.0398]"
"ymbA"	1	"[9.16]"	"[1812]"	"[0.0358]"
"pqiA"	1	"[8.75]"	"[1812]"	"[0.0424]"
"uup"	1	"[9.72]"	"[1812]"	"[0.0452]"
"hslJ"	1	"[8.79]"	"[1812]"	"[0.0571]"
"ycbV"	1	"[8.14]"	"[1812]"	"[0.0405]"
"paaI"	1	"[7.46]"	"[1812]"	"[0.0492]"
"yccU"	1	"[9.22]"	"[1812]"	"[0.0553]"
"elfA"	1	"[7.18]"	"[1812]"	"[0.065]"
"ycbK"	1	"[10.6]"	"[1812]"	"[0.072]"
"ycbB"	1	"[9.35]"	"[1812]"	"[0.0554]"
"ydbA_1"	1	"[6.97]"	"[1812]"	"[0.0778]"
"mukE"	1	"[10.47]"	"[1812]"	"[0.0397]"
"mukF"	1	"[9.84]"	"[1812]"	"[0.0526]"
"ydbC"	1	"[8.74]"	"[1812]"	"[0.0555]"
"ycaR"	1	"[11.26]"	"[1812]"	"[0.037]"
"ycaQ"	1	"[7.94]"	"[1812]"	"[0.0421]"
"ynbD"	1	"[8.17]"	"[1812]"	"[0.0467]"
"ycaO"	1	"[8.96]"	"[1812]"	"[0.0901]"
"ydcF"	1	"[8.62]"	"[1812]"	"[0.0577]"
"gapC_2"	1	"[9.59]"	"[1812]"	"[0.0854]"
"ycbL"	1	"[10.16]"	"[1812]"	"[0.0478]"
"tfaD"	1	"[6.97]"	"[1812]"	"[0.0871]"
"rlmI"	1	"[9.72]"	"[1812]"	"[0.0528]"
"etk"	1	"[8.65]"	"[1812]"	"[0.0331]"
"rnb"	1	"[10.81]"	"[1812]"	"[0.071]"
"ycjD"	1	"[7.73]"	"[1812]"	"[0.0614]"
"sapF"	1	"[9.37]"	"[1812]"	"[0.0334]"
"sapB"	1	"[8.51]"	"[1812]"	"[0.0427]"
"sapA"	1	"[9.51]"	"[1812]"	"[0.033]"
"ycdY"	1	"[9.79]"	"[1812]"	"[0.0396]"
"ycdX"	1	"[9.87]"	"[1812]"	"[0.0495]"
"ymjA"	1	"[9.26]"	"[1812]"	"[0.0472]"
"ycjO"	1	"[7.26]"	"[1812]"	"[0.045]"
"pgaC"	1	"[7.63]"	"[1812]"	"[0.0542]"
"ycjP"	1	"[8.33]"	"[1812]"	"[0.0639]"
"ycjQ"	1	"[8.32]"	"[1812]"	"[0.0424]"
"ttcA"	1	"[9.32]"	"[1812]"	"[0.0555]"
"efeB"	1	"[9.34]"	"[1812]"	"[0.0442]"
"efeU_2"	1	"[8.76]"	"[1812]"	"[0.0582]"
"efeU_1"	1	"[7.61]"	"[1812]"	"[0.1028]"
"ycjR"	1	"[8.78]"	"[1812]"	"[0.058]"
"ycjS"	1	"[7.63]"	"[1812]"	"[0.0688]"
"yccJ"	1	"[9.02]"	"[1812]"	"[0.1097]"
"ycjT"	1	"[6.8]"	"[1812]"	"[0.0425]"
"cbpM"	1	"[9.07]"	"[1812]"	"[0.058]"
"torD"	1	"[7.97]"	"[1812]"	"[0.0497]"
"ycjV"	1	"[7.72]"	"[1812]"	"[0.0469]"
"torS"	1	"[7.89]"	"[1812]"	"[0.0401]"
"gfcA"	1	"[9.4]"	"[1812]"	"[0.0652]"
"gfcC"	1	"[7.35]"	"[1812]"	"[0.0613]"
"efeO"	1	"[8.95]"	"[1812]"	"[0.0691]"
"ygiF"	1	"[10.24]"	"[1812]"	"[0.0312]"
"ydgK"	1	"[8.77]"	"[1812]"	"[0.0661]"
"rsxC"	1	"[9.61]"	"[1812]"	"[0.0453]"
"tilS"	1	"[9.02]"	"[1812]"	"[0.0341]"
"yaeR"	1	"[9.32]"	"[1812]"	"[0.0397]"
"rseP"	1	"[10.88]"	"[1812]"	"[0.0495]"
"map"	1	"[10.9]"	"[1812]"	"[0.0523]"
"yaeI"	1	"[9.11]"	"[1812]"	"[0.051]"
"yaeH"	1	"[9.34]"	"[1812]"	"[0.0719]"
"degP"	1	"[9.76]"	"[1812]"	"[0.0484]"
"yadS"	1	"[8.99]"	"[1812]"	"[0.0418]"
"erpA"	1	"[10.42]"	"[1812]"	"[0.0539]"
"ligT"	1	"[9.44]"	"[1812]"	"[0.0365]"
"gluQ"	1	"[8.91]"	"[1812]"	"[0.0457]"
"pcnB"	1	"[10.81]"	"[1812]"	"[0.0572]"
"yadN"	1	"[6.91]"	"[1812]"	"[0.1131]"
"yadL"	1	"[6.95]"	"[1812]"	"[0.081]"
"yadD"	1	"[8.42]"	"[1812]"	"[0.0451]"
"yadI"	1	"[7.83]"	"[1812]"	"[0.0614]"
"yadH"	1	"[9.06]"	"[1812]"	"[0.035]"
"yadG"	1	"[9.56]"	"[1812]"	"[0.0302]"
"yacH"	1	"[8.2]"	"[1812]"	"[0.0503]"
"ampE"	1	"[9.17]"	"[1812]"	"[0.037]"
"zapD"	1	"[9.62]"	"[1812]"	"[0.0531]"
"yacG"	1	"[9.16]"	"[1812]"	"[0.0619]"
"b0100"	1	"[9.31]"	"[1812]"	"[0.0592]"
"secA"	1	"[10.08]"	"[1812]"	"[0.0516]"
"secM"	1	"[10.33]"	"[1812]"	"[0.059]"
"yaeQ"	1	"[9.96]"	"[1812]"	"[0.0476]"
"yaeF"	1	"[7.1]"	"[1812]"	"[0.0499]"
"yaeB"	1	"[9.19]"	"[1812]"	"[0.0339]"
"yecF"	1	"[9.6]"	"[1812]"	"[0.0805]"
"yebZ"	1	"[10.04]"	"[1812]"	"[0.0502]"
"yobA"	1	"[10.18]"	"[1812]"	"[0.0457]"
"exoX"	1	"[9.5]"	"[1812]"	"[0.0312]"
"yafZ"	1	"[8.21]"	"[1812]"	"[0.0541]"
"yebE"	1	"[9.1]"	"[1812]"	"[0.0729]"
"yafX"	1	"[8.17]"	"[1812]"	"[0.0465]"
"ruvB"	1	"[9.56]"	"[1812]"	"[0.0329]"
"yebB"	1	"[7.77]"	"[1812]"	"[0.0541]"
"ykfI"	1	"[7.96]"	"[1812]"	"[0.0701]"
"frsA"	1	"[9.31]"	"[1812]"	"[0.0474]"
"prfH"	1	"[8.19]"	"[1812]"	"[0.0554]"
"yecD"	1	"[9.29]"	"[1812]"	"[0.0509]"
"yodC"	1	"[8.3]"	"[1812]"	"[0.1099]"
"yafN"	1	"[9.11]"	"[1812]"	"[0.08]"
"cmoA"	1	"[9.71]"	"[1812]"	"[0.0508]"
"rayT"	1	"[8.55]"	"[1812]"	"[0.0448]"
"yafL"	1	"[7.91]"	"[1812]"	"[0.0398]"
"cmoB"	1	"[8.8]"	"[1812]"	"[0.051]"
"yafK"	1	"[10.0]"	"[1812]"	"[0.0552]"
"yafJ"	1	"[9.61]"	"[1812]"	"[0.0289]"
"ivy"	1	"[10.09]"	"[1812]"	"[0.0786]"
"rnhA"	1	"[9.68]"	"[1812]"	"[0.0394]"
"yafE"	1	"[7.61]"	"[1812]"	"[0.0629]"
"yafD"	1	"[8.9]"	"[1812]"	"[0.0564]"
"yecA"	1	"[9.98]"	"[1812]"	"[0.0593]"
"uvrC"	1	"[9.43]"	"[1812]"	"[0.0364]"
"yecN"	1	"[9.99]"	"[1812]"	"[0.0443]"
"pphA"	1	"[8.2]"	"[1812]"	"[0.0631]"
"dcm"	1	"[9.07]"	"[1812]"	"[0.0418]"
"polB"	1	"[8.51]"	"[1812]"	"[0.056]"
"plaP"	1	"[8.62]"	"[1812]"	"[0.0876]"
"deoC"	1	"[9.62]"	"[1812]"	"[0.082]"
"yjjG"	1	"[9.26]"	"[1812]"	"[0.057]"
"yeeZ"	1	"[9.84]"	"[1812]"	"[0.0508]"
"uxuB"	1	"[9.67]"	"[1812]"	"[0.0498]"
"uxuA"	1	"[9.44]"	"[1812]"	"[0.0638]"
"gntP"	1	"[8.94]"	"[1812]"	"[0.0519]"
"wcaF"	1	"[7.61]"	"[1812]"	"[0.0796]"
"fecA"	1	"[8.9]"	"[1812]"	"[0.1001]"
"fecB"	1	"[8.71]"	"[1812]"	"[0.0907]"
"fecC"	1	"[8.78]"	"[1812]"	"[0.058]"
"fecD"	1	"[8.82]"	"[1812]"	"[0.0611]"
"fecE"	1	"[8.71]"	"[1812]"	"[0.0618]"
"wcaD"	1	"[5.84]"	"[1812]"	"[0.0927]"
"wcaC"	1	"[8.96]"	"[1812]"	"[0.0634]"
"idnO"	1	"[8.86]"	"[1812]"	"[0.0469]"
"lptG"	1	"[9.08]"	"[1812]"	"[0.0431]"
"lptF"	1	"[9.73]"	"[1812]"	"[0.0448]"
"wcaA"	1	"[8.72]"	"[1812]"	"[0.0678]"
"wzb"	1	"[8.36]"	"[1812]"	"[0.0555]"
"yegE"	1	"[8.65]"	"[1812]"	"[0.0405]"
"alkA"	1	"[8.56]"	"[1812]"	"[0.0378]"
"yegD"	1	"[8.58]"	"[1812]"	"[0.0365]"
"nrdG"	1	"[8.38]"	"[1812]"	"[0.0519]"
"mpl"	1	"[10.42]"	"[1812]"	"[0.0556]"
"yeeE"	1	"[8.66]"	"[1812]"	"[0.0902]"
"sbcB"	1	"[9.49]"	"[1812]"	"[0.0316]"
"lplA"	1	"[9.31]"	"[1812]"	"[0.0282]"
"sbmC"	1	"[9.95]"	"[1812]"	"[0.0811]"
"hepA"	1	"[9.67]"	"[1812]"	"[0.0518]"
"rluA"	1	"[9.07]"	"[1812]"	"[0.0463]"
"djlA"	1	"[9.78]"	"[1812]"	"[0.0289]"
"lptD"	1	"[10.67]"	"[1812]"	"[0.0543]"
"surA"	1	"[11.17]"	"[1812]"	"[0.039]"
"rsmA"	1	"[10.48]"	"[1812]"	"[0.0422]"
"apaG"	1	"[10.36]"	"[1812]"	"[0.0405]"
"kefF"	1	"[8.01]"	"[1812]"	"[0.0487]"
"yaaU"	1	"[8.34]"	"[1812]"	"[0.0625]"
"fixX"	1	"[8.36]"	"[1812]"	"[0.0442]"
"fixB"	1	"[8.99]"	"[1812]"	"[0.0514]"
"caiA"	1	"[8.58]"	"[1812]"	"[0.035]"
"leuL"	1	"[6.87]"	"[1812]"	"[0.1436]"
"caiE"	1	"[8.9]"	"[1812]"	"[0.057]"
"yedY"	1	"[8.53]"	"[1812]"	"[0.0513]"
"yaaY"	1	"[7.4]"	"[1812]"	"[0.0576]"
"yodB"	1	"[7.05]"	"[1812]"	"[0.078]"
"dnaK"	1	"[12.33]"	"[1812]"	"[0.0762]"
"yoeE"	1	"[8.35]"	"[1812]"	"[0.0474]"
"yeeP"	1	"[8.63]"	"[1812]"	"[0.0502]"
"yaaA"	1	"[9.43]"	"[1812]"	"[0.0365]"
"flu"	1	"[8.63]"	"[1812]"	"[0.0925]"
"frlC"	1	"[8.46]"	"[1812]"	"[0.0314]"
"ytjC"	1	"[9.87]"	"[1812]"	"[0.0454]"
"yjjX"	1	"[9.54]"	"[1812]"	"[0.0311]"
"yeeA"	1	"[8.99]"	"[1812]"	"[0.0429]"
"fkpB"	1	"[10.38]"	"[1812]"	"[0.0378]"
"yebW"	1	"[8.9]"	"[1812]"	"[0.0719]"
"rsmF"	1	"[8.86]"	"[1812]"	"[0.0373]"
"msrC"	1	"[10.44]"	"[1812]"	"[0.0527]"
"qmcA"	1	"[9.12]"	"[1812]"	"[0.0486]"
"ybbJ"	1	"[9.74]"	"[1812]"	"[0.0578]"
"ydiO"	1	"[7.27]"	"[1812]"	"[0.0491]"
"ybaP"	1	"[9.18]"	"[1812]"	"[0.04]"
"ybaK"	1	"[9.63]"	"[1812]"	"[0.0336]"
"fsr"	1	"[7.82]"	"[1812]"	"[0.0536]"
"aes"	1	"[8.2]"	"[1812]"	"[0.0316]"
"htpG"	1	"[10.02]"	"[1812]"	"[0.0703]"
"ybaB"	1	"[10.87]"	"[1812]"	"[0.0656]"
"dnaX"	1	"[10.24]"	"[1812]"	"[0.0506]"
"ybaN"	1	"[9.57]"	"[1812]"	"[0.0524]"
"priC"	1	"[9.88]"	"[1812]"	"[0.0556]"
"ydiS"	1	"[8.42]"	"[1812]"	"[0.0538]"
"ydiT"	1	"[7.45]"	"[1812]"	"[0.0502]"
"ppsR"	1	"[9.54]"	"[1812]"	"[0.0513]"
"ydiU"	1	"[9.24]"	"[1812]"	"[0.0425]"
"ydiV"	1	"[7.22]"	"[1812]"	"[0.0694]"
"ybaA"	1	"[8.75]"	"[1812]"	"[0.0837]"
"ffs"	1	"[12.75]"	"[1812]"	"[0.0987]"
"atl"	1	"[8.67]"	"[1812]"	"[0.0381]"
"rplT"	1	"[11.19]"	"[1812]"	"[0.0913]"
"mdlB"	1	"[9.11]"	"[1812]"	"[0.0315]"
"mdlA"	1	"[8.43]"	"[1812]"	"[0.0352]"
"arpB_2"	1	"[4.84]"	"[1812]"	"[0.1178]"
"ybaV"	1	"[8.95]"	"[1812]"	"[0.03]"
"ybbL"	1	"[8.39]"	"[1812]"	"[0.0736]"
"ydiM"	1	"[5.74]"	"[1812]"	"[0.0624]"
"ybbA"	1	"[9.33]"	"[1812]"	"[0.033]"
"ybbP"	1	"[9.32]"	"[1812]"	"[0.0589]"
"rsxG"	1	"[9.15]"	"[1812]"	"[0.0461]"
"rsxE"	1	"[9.41]"	"[1812]"	"[0.0477]"
"nth"	1	"[7.6]"	"[1812]"	"[0.0639]"
"slyB"	1	"[11.72]"	"[1812]"	"[0.0541]"
