variant,reaction id,stoichiometry,average flux,average substrate concentrations,average transporter concentrations
0,TRANS-RXN-108-ADENOSINE5TRIPHOSPHO5ADENOSINE/PROTON//ADENOSINE5TRIPHOSPHO5ADENOSINE/PROTON.77.,"{u'PROTON[c]': 1, u'ADENOSINE5TRIPHOSPHO5ADENOSINE[c]': 1, u'ADENOSINE5TRIPHOSPHO5ADENOSINE[p]': -1, u'PROTON[p]': -1}",0.0,"{u'PROTON[c]': 0.0, u'ADENOSINE5TRIPHOSPHO5ADENOSINE[c]': 2.91920722604099e-07, u'ADENOSINE5TRIPHOSPHO5ADENOSINE[p]': 2.360062384683848e-10, u'PROTON[p]': 8.129924402836882e-07}",{u'NUPG-MONOMER[i]': 0.0}
1,TRANS-RXN-108-ADENOSINE5TRIPHOSPHO5ADENOSINE/PROTON//ADENOSINE5TRIPHOSPHO5ADENOSINE/PROTON.77.,"{u'PROTON[c]': 1, u'ADENOSINE5TRIPHOSPHO5ADENOSINE[c]': 1, u'ADENOSINE5TRIPHOSPHO5ADENOSINE[p]': -1, u'PROTON[p]': -1}",0.0,"{u'PROTON[c]': 0.0, u'ADENOSINE5TRIPHOSPHO5ADENOSINE[c]': 3.345584935646482e-07, u'ADENOSINE5TRIPHOSPHO5ADENOSINE[p]': 1.4576856020069346e-10, u'PROTON[p]': 9.335027643025821e-07}",{u'NUPG-MONOMER[i]': 0.0}
2,TRANS-RXN-108-ADENOSINE5TRIPHOSPHO5ADENOSINE/PROTON//ADENOSINE5TRIPHOSPHO5ADENOSINE/PROTON.77.,"{u'PROTON[c]': 1, u'ADENOSINE5TRIPHOSPHO5ADENOSINE[c]': 1, u'ADENOSINE5TRIPHOSPHO5ADENOSINE[p]': -1, u'PROTON[p]': -1}",0.0,"{u'PROTON[c]': 0.0, u'ADENOSINE5TRIPHOSPHO5ADENOSINE[c]': 2.5752180591769437e-07, u'ADENOSINE5TRIPHOSPHO5ADENOSINE[p]': 2.4577482439988787e-10, u'PROTON[p]': 6.736072455419057e-07}",{u'NUPG-MONOMER[i]': 0.0}
0,TRANS-RXN0-288-CPD-13394/PROTON//CPD-13394/PROTON.35.,"{u'PROTON[c]': 1, u'CPD-13394[c]': 1, u'CPD-13394[p]': -1, u'PROTON[p]': -1}",0.0,"{u'PROTON[c]': 0.0, u'CPD-13394[c]': 6.810198256583704e-08, u'PROTON[p]': 8.129924402836882e-07}","{u'B1634-MONOMER[i]': 0.0, u'B0709-MONOMER[i]': 0.0, u'YHIP-MONOMER[i]': 0.0, u'YJDL-MONOMER[i]': 0.0}"
1,TRANS-RXN0-288-CPD-13394/PROTON//CPD-13394/PROTON.35.,"{u'PROTON[c]': 1, u'CPD-13394[c]': 1, u'CPD-13394[p]': -1, u'PROTON[p]': -1}",0.0,"{u'PROTON[c]': 0.0, u'CPD-13394[c]': 8.742414515074275e-08, u'PROTON[p]': 9.335027643025821e-07}","{u'B1634-MONOMER[i]': 0.0, u'B0709-MONOMER[i]': 0.0, u'YHIP-MONOMER[i]': 0.0, u'YJDL-MONOMER[i]': 0.0}"
2,TRANS-RXN0-288-CPD-13394/PROTON//CPD-13394/PROTON.35.,"{u'PROTON[c]': 1, u'CPD-13394[c]': 1, u'CPD-13394[p]': -1, u'PROTON[p]': -1}",0.0,"{u'PROTON[c]': 0.0, u'CPD-13394[c]': 5.100250361235097e-08, u'PROTON[p]': 6.736072455419057e-07}","{u'B1634-MONOMER[i]': 0.0, u'B0709-MONOMER[i]': 0.0, u'YHIP-MONOMER[i]': 0.0, u'YJDL-MONOMER[i]': 0.0}"
0,TRANS-RXN0-517-SUC/PROTON//SUC/PROTON.23.,"{u'SUC[c]': 1, u'PROTON[c]': 2, u'SUC[p]': -1, u'PROTON[p]': -2}",0.0,"{u'SUC[c]': 1.4710754037651331e-07, u'PROTON[c]': 0.0, u'SUC[p]': 0.0, u'PROTON[p]': 8.129924402836882e-07}",{}
1,TRANS-RXN0-517-SUC/PROTON//SUC/PROTON.23.,"{u'SUC[c]': 1, u'PROTON[c]': 2, u'SUC[p]': -1, u'PROTON[p]': -2}",0.0,"{u'SUC[c]': 1.4615890339839144e-07, u'PROTON[c]': 0.0, u'SUC[p]': 0.0, u'PROTON[p]': 9.335027643025821e-07}",{}
2,TRANS-RXN0-517-SUC/PROTON//SUC/PROTON.23.,"{u'SUC[c]': 1, u'PROTON[c]': 2, u'SUC[p]': -1, u'PROTON[p]': -2}",0.0,"{u'SUC[c]': 1.4166669009235114e-07, u'PROTON[c]': 0.0, u'SUC[p]': 0.0, u'PROTON[p]': 6.736072455419057e-07}",{}
0,DSERDEAM-RXN,"{u'PYRUVATE[c]': -1, u'AMMONIUM[c]': -1, u'D-SERINE[c]': 1}",0.00035428665691566226,"{u'PYRUVATE[c]': 1.3216054781679078e-08, u'AMMONIUM[c]': 1.8536798622925465e-09, u'D-SERINE[c]': 0.0}",{u'DSERDEAM-MONOMER[c]': 0.0}
1,DSERDEAM-RXN,"{u'PYRUVATE[c]': -1, u'AMMONIUM[c]': -1, u'D-SERINE[c]': 1}",0.0004499912837729456,"{u'PYRUVATE[c]': 1.2836583129462316e-08, u'AMMONIUM[c]': 1.2807934883744556e-08, u'D-SERINE[c]': 0.0}",{u'DSERDEAM-MONOMER[c]': 0.0}
2,DSERDEAM-RXN,"{u'PYRUVATE[c]': -1, u'AMMONIUM[c]': -1, u'D-SERINE[c]': 1}",0.00030423003426292215,"{u'PYRUVATE[c]': 1.1759114336919448e-08, u'AMMONIUM[c]': 1.902629205946746e-09, u'D-SERINE[c]': 0.0}",{u'DSERDEAM-MONOMER[c]': 0.0}
0,TRANS-RXN-121B,"{u'FUM[p]': -1, u'PROTON[c]': 2, u'FUM[c]': 1, u'PROTON[p]': -2}",0.0,"{u'FUM[p]': 7.762902628957396e-08, u'PROTON[c]': 0.0, u'FUM[c]': 2.808519605063116e-08, u'PROTON[p]': 8.129924402836882e-07}",{u'DCTA-MONOMER[i]': 0.0}
1,TRANS-RXN-121B,"{u'FUM[p]': -1, u'PROTON[c]': 2, u'FUM[c]': 1, u'PROTON[p]': -2}",0.0,"{u'FUM[p]': 1.0371753820214639e-07, u'PROTON[c]': 0.0, u'FUM[c]': 3.1568016747676936e-08, u'PROTON[p]': 9.335027643025821e-07}",{u'DCTA-MONOMER[i]': 0.0}
2,TRANS-RXN-121B,"{u'FUM[p]': -1, u'PROTON[c]': 2, u'FUM[c]': 1, u'PROTON[p]': -2}",0.0,"{u'FUM[p]': 5.246729229900029e-08, u'PROTON[c]': 0.0, u'FUM[c]': 2.2884978042468785e-08, u'PROTON[p]': 6.736072455419057e-07}",{u'DCTA-MONOMER[i]': 0.0}
0,TRANS-RXN-121A,"{u'MAL[p]': -1, u'MAL[c]': 1, u'PROTON[c]': 2, u'PROTON[p]': -2}",0.0,"{u'MAL[p]': 4.513924100963279e-09, u'MAL[c]': 8.29819788313795e-05, u'PROTON[c]': 0.0, u'PROTON[p]': 8.129924402836882e-07}",{u'DCTA-MONOMER[i]': 0.0}
1,TRANS-RXN-121A,"{u'MAL[p]': -1, u'MAL[c]': 1, u'PROTON[c]': 2, u'PROTON[p]': -2}",0.0,"{u'MAL[p]': 4.5608424871959486e-09, u'MAL[c]': 8.299234328725018e-05, u'PROTON[c]': 0.0, u'PROTON[p]': 9.335027643025821e-07}",{u'DCTA-MONOMER[i]': 0.0}
2,TRANS-RXN-121A,"{u'MAL[p]': -1, u'MAL[c]': 1, u'PROTON[c]': 2, u'PROTON[p]': -2}",0.0,"{u'MAL[p]': 5.020887713655385e-09, u'MAL[c]': 8.296874716979806e-05, u'PROTON[c]': 0.0, u'PROTON[p]': 6.736072455419057e-07}",{u'DCTA-MONOMER[i]': 0.0}
0,DARABALDOL-RXN (reverse),"{u'DIHYDROXY-ACETONE-PHOSPHATE[c]': 1, u'GLYCOLALDEHYDE[c]': 1, u'D-RIBULOSE-1-P[c]': -1}",0.0,"{u'DIHYDROXY-ACETONE-PHOSPHATE[c]': 2.457977533707839e-09, u'GLYCOLALDEHYDE[c]': 0.0, u'D-RIBULOSE-1-P[c]': 0.0005106528931096292}",{u'CPLX0-7633[c]': 0.0}
1,DARABALDOL-RXN (reverse),"{u'DIHYDROXY-ACETONE-PHOSPHATE[c]': 1, u'GLYCOLALDEHYDE[c]': 1, u'D-RIBULOSE-1-P[c]': -1}",0.0,"{u'DIHYDROXY-ACETONE-PHOSPHATE[c]': 2.1556267614654443e-09, u'GLYCOLALDEHYDE[c]': 0.0, u'D-RIBULOSE-1-P[c]': 0.0005109935436526781}",{u'CPLX0-7633[c]': 0.0}
2,DARABALDOL-RXN (reverse),"{u'DIHYDROXY-ACETONE-PHOSPHATE[c]': 1, u'GLYCOLALDEHYDE[c]': 1, u'D-RIBULOSE-1-P[c]': -1}",0.0,"{u'DIHYDROXY-ACETONE-PHOSPHATE[c]': 2.2495104146241733e-09, u'GLYCOLALDEHYDE[c]': 0.0, u'D-RIBULOSE-1-P[c]': 0.0010203243885460046}",{u'CPLX0-7633[c]': 0.0}
0,GLYCOLATEDEHYDRO-RXN,"{u'Donor-H2[c]': 1, u'GLYOX[c]': 1, u'Acceptor[c]': -1, u'GLYCOLLATE[c]': -1}",0.0032423837537343438,"{u'Donor-H2[c]': 1.1391398724135251e-07, u'GLYOX[c]': 0.0, u'Acceptor[c]': 5.678729479211582e-09, u'GLYCOLLATE[c]': 2.6993297162383846e-07}",{u'CPLX0-7458[i]': 0.0}
1,GLYCOLATEDEHYDRO-RXN,"{u'Donor-H2[c]': 1, u'GLYOX[c]': 1, u'Acceptor[c]': -1, u'GLYCOLLATE[c]': -1}",1.6667293726901223e-15,"{u'Donor-H2[c]': 1.3256365927387476e-07, u'GLYOX[c]': 0.0, u'Acceptor[c]': 8.631050314832114e-09, u'GLYCOLLATE[c]': 3.3228988825856267e-07}",{u'CPLX0-7458[i]': 0.0}
2,GLYCOLATEDEHYDRO-RXN,"{u'Donor-H2[c]': 1, u'GLYOX[c]': 1, u'Acceptor[c]': -1, u'GLYCOLLATE[c]': -1}",0.002385766339346059,"{u'Donor-H2[c]': 1.0188691235302319e-07, u'GLYOX[c]': 0.0, u'Acceptor[c]': 5.568449737937933e-09, u'GLYCOLLATE[c]': 2.2540967613702356e-07}",{u'CPLX0-7458[i]': 0.0}
0,TRANS-RXN-112-RHAMNOSE/PROTON//RHAMNOSE/PROTON.33.,"{u'PROTON[c]': 1, u'RHAMNOSE[c]': 1, u'RHAMNOSE[p]': -1, u'PROTON[p]': -1}",0.0,"{u'PROTON[c]': 0.0, u'RHAMNOSE[c]': 0.0, u'PROTON[p]': 8.129924402836882e-07}",{u'RHAT-MONOMER[i]': 0.015189147024165853}
1,TRANS-RXN-112-RHAMNOSE/PROTON//RHAMNOSE/PROTON.33.,"{u'PROTON[c]': 1, u'RHAMNOSE[c]': 1, u'RHAMNOSE[p]': -1, u'PROTON[p]': -1}",0.0,"{u'PROTON[c]': 0.0, u'RHAMNOSE[c]': 0.0, u'PROTON[p]': 9.335027643025821e-07}",{u'RHAT-MONOMER[i]': 0.008359707717934808}
2,TRANS-RXN-112-RHAMNOSE/PROTON//RHAMNOSE/PROTON.33.,"{u'PROTON[c]': 1, u'RHAMNOSE[c]': 1, u'RHAMNOSE[p]': -1, u'PROTON[p]': -1}",0.0,"{u'PROTON[c]': 0.0, u'RHAMNOSE[c]': 0.0, u'PROTON[p]': 6.736072455419057e-07}",{u'RHAT-MONOMER[i]': 0.01319001354581235}
0,RXN-14480 (reverse),"{u'CH33ADO[c]': -1, u'Donor-H2[c]': 1, u'Unsulfurated-Sulfur-Acceptors[c]': -1, u'PROTON[c]': -1, u'CPD-15360[c]': -1, u'S-ADENOSYLMETHIONINE[c]': 1, u'MET[c]': -1, u'Acceptor[c]': -1, u'6-Dimethylallyladenosine37-tRNAs[c]': 1, u'Sulfurated-Sulfur-Acceptors[c]': 1}",0.0,"{u'CH33ADO[c]': 0.0, u'Donor-H2[c]': 1.1391398724135251e-07, u'Unsulfurated-Sulfur-Acceptors[c]': 8.282174699913818e-09, u'PROTON[c]': 0.0, u'CPD-15360[c]': 1.5624910810236394e-08, u'S-ADENOSYLMETHIONINE[c]': 9.997828809348108e-05, u'MET[c]': 0.0, u'Acceptor[c]': 5.678729479211582e-09, u'6-Dimethylallyladenosine37-tRNAs[c]': 0.00017996091773766023, u'Sulfurated-Sulfur-Acceptors[c]': 0.0}",{u'G6364-MONOMER[c]': 0.0}
1,RXN-14480 (reverse),"{u'CH33ADO[c]': -1, u'Donor-H2[c]': 1, u'Unsulfurated-Sulfur-Acceptors[c]': -1, u'PROTON[c]': -1, u'CPD-15360[c]': -1, u'S-ADENOSYLMETHIONINE[c]': 1, u'MET[c]': -1, u'Acceptor[c]': -1, u'6-Dimethylallyladenosine37-tRNAs[c]': 1, u'Sulfurated-Sulfur-Acceptors[c]': 1}",0.0,"{u'CH33ADO[c]': 0.0, u'Donor-H2[c]': 1.3256365927387476e-07, u'Unsulfurated-Sulfur-Acceptors[c]': 9.691265434720528e-09, u'PROTON[c]': 0.0, u'CPD-15360[c]': 2.015990986213036e-08, u'S-ADENOSYLMETHIONINE[c]': 9.999077973936313e-05, u'MET[c]': 0.0, u'Acceptor[c]': 8.631050314832114e-09, u'6-Dimethylallyladenosine37-tRNAs[c]': 0.00017693750430385527, u'Sulfurated-Sulfur-Acceptors[c]': 0.0}",{u'G6364-MONOMER[c]': 0.0}
2,RXN-14480 (reverse),"{u'CH33ADO[c]': -1, u'Donor-H2[c]': 1, u'Unsulfurated-Sulfur-Acceptors[c]': -1, u'PROTON[c]': -1, u'CPD-15360[c]': -1, u'S-ADENOSYLMETHIONINE[c]': 1, u'MET[c]': -1, u'Acceptor[c]': -1, u'6-Dimethylallyladenosine37-tRNAs[c]': 1, u'Sulfurated-Sulfur-Acceptors[c]': 1}",0.0,"{u'CH33ADO[c]': 0.0, u'Donor-H2[c]': 1.0188691235302319e-07, u'Unsulfurated-Sulfur-Acceptors[c]': 6.805265546051534e-09, u'PROTON[c]': 0.0, u'CPD-15360[c]': 1.2699987367671456e-08, u'S-ADENOSYLMETHIONINE[c]': 9.99623463900117e-05, u'MET[c]': 0.0, u'Acceptor[c]': 5.568449737937933e-09, u'6-Dimethylallyladenosine37-tRNAs[c]': 0.00017993222307713272, u'Sulfurated-Sulfur-Acceptors[c]': 0.0}",{u'G6364-MONOMER[c]': 0.0}
0,TRANS-RXN0-490,"{u'BETAINE[e]': 1, u'BETAINE[p]': -1}",0.0,{u'BETAINE[e]': 0.0},"{u'CPLX0-2221[e]': 0.0004108473702596989, u'CPLX0-7534[e]': 0.0, u'CPLX0-7533[e]': 0.0, u'CPLX0-7530[e]': 0.0}"
1,TRANS-RXN0-490,"{u'BETAINE[e]': 1, u'BETAINE[p]': -1}",0.0,{u'BETAINE[e]': 0.0},"{u'CPLX0-2221[e]': 0.00041154422282536755, u'CPLX0-7534[e]': 0.0, u'CPLX0-7533[e]': 0.0, u'CPLX0-7530[e]': 0.0}"
2,TRANS-RXN0-490,"{u'BETAINE[e]': 1, u'BETAINE[p]': -1}",0.0,{u'BETAINE[e]': 0.0},"{u'CPLX0-2221[e]': 0.0008204886527826502, u'CPLX0-7534[e]': 0.0, u'CPLX0-7533[e]': 0.0, u'CPLX0-7530[e]': 0.0}"
0,TRANS-RXN0-517-MAL/PROTON//MAL/PROTON.23.,"{u'MAL[p]': -1, u'MAL[c]': 1, u'PROTON[c]': 2, u'PROTON[p]': -2}",0.0,"{u'MAL[p]': 4.513924100963279e-09, u'MAL[c]': 8.29819788313795e-05, u'PROTON[c]': 0.0, u'PROTON[p]': 8.129924402836882e-07}",{}
1,TRANS-RXN0-517-MAL/PROTON//MAL/PROTON.23.,"{u'MAL[p]': -1, u'MAL[c]': 1, u'PROTON[c]': 2, u'PROTON[p]': -2}",0.0,"{u'MAL[p]': 4.5608424871959486e-09, u'MAL[c]': 8.299234328725018e-05, u'PROTON[c]': 0.0, u'PROTON[p]': 9.335027643025821e-07}",{}
2,TRANS-RXN0-517-MAL/PROTON//MAL/PROTON.23.,"{u'MAL[p]': -1, u'MAL[c]': 1, u'PROTON[c]': 2, u'PROTON[p]': -2}",0.0,"{u'MAL[p]': 5.020887713655385e-09, u'MAL[c]': 8.296874716979806e-05, u'PROTON[c]': 0.0, u'PROTON[p]': 6.736072455419057e-07}",{}
0,TRANS-RXN0-554,"{u'L-ASPARTATE[p]': -1, u'L-ASPARTATE[c]': 1}",3.5747988429468277e-06,"{u'L-ASPARTATE[p]': 0.004000375713005104, u'L-ASPARTATE[c]': 0.0}",{u'YCHM-MONOMER[i]': 0.0}
1,TRANS-RXN0-554,"{u'L-ASPARTATE[p]': -1, u'L-ASPARTATE[c]': 1}",1.0958342948250079e-05,"{u'L-ASPARTATE[p]': 0.004001389522359727, u'L-ASPARTATE[c]': 0.0}",{u'YCHM-MONOMER[i]': 0.0}
2,TRANS-RXN0-554,"{u'L-ASPARTATE[p]': -1, u'L-ASPARTATE[c]': 1}",4.4430334718048315e-05,"{u'L-ASPARTATE[p]': 0.007998041437520219, u'L-ASPARTATE[c]': 0.0}",{u'YCHM-MONOMER[i]': 0.0}
0,1.2.99.7-RXN-ACETALD/FAD/WATER//ACET/FADH2.30. (reverse),"{u'ACET[p]': 1, u'WATER[p]': -1, u'FADH2[p]': 1, u'ACETALD[p]': -1, u'FAD[p]': -1}",0.0,"{u'ACET[p]': 0.0, u'WATER[p]': 0.0, u'FADH2[p]': 0.0, u'ACETALD[p]': 0.0, u'FAD[p]': 0.0}",{}
1,1.2.99.7-RXN-ACETALD/FAD/WATER//ACET/FADH2.30. (reverse),"{u'ACET[p]': 1, u'WATER[p]': -1, u'FADH2[p]': 1, u'ACETALD[p]': -1, u'FAD[p]': -1}",0.0,"{u'ACET[p]': 0.0, u'WATER[p]': 0.0, u'FADH2[p]': 0.0, u'ACETALD[p]': 0.0, u'FAD[p]': 0.0}",{}
2,1.2.99.7-RXN-ACETALD/FAD/WATER//ACET/FADH2.30. (reverse),"{u'ACET[p]': 1, u'WATER[p]': -1, u'FADH2[p]': 1, u'ACETALD[p]': -1, u'FAD[p]': -1}",0.0,"{u'ACET[p]': 0.0, u'WATER[p]': 0.0, u'FADH2[p]': 0.0, u'ACETALD[p]': 0.0, u'FAD[p]': 0.0}",{}
0,TRANS-RXN0-556,"{u'CARBON-MONOXIDE[c]': -1, u'CARBON-MONOXIDE[p]': 1}",1.8457739356443943e-06,"{u'CARBON-MONOXIDE[c]': 1.858220881403197e-05, u'CARBON-MONOXIDE[p]': 0.0}",{}
1,TRANS-RXN0-556,"{u'CARBON-MONOXIDE[c]': -1, u'CARBON-MONOXIDE[p]': 1}",4.3331949241468624e-07,"{u'CARBON-MONOXIDE[c]': 1.8759169281887425e-05, u'CARBON-MONOXIDE[p]': 0.0}",{}
2,TRANS-RXN0-556,"{u'CARBON-MONOXIDE[c]': -1, u'CARBON-MONOXIDE[p]': 1}",2.781594562674315e-06,"{u'CARBON-MONOXIDE[c]': 3.6459089921234044e-05, u'CARBON-MONOXIDE[p]': 0.0}",{}
0,RXN-7609[CCO-PERI-BAC]-GMP/WATER//GUANOSINE/Pi.38.__G7742-MONOMER,"{u'GMP[p]': -1, u'PI[p]': 1, u'WATER[p]': -1, u'GUANOSINE[p]': 1}",0.00015188688668815216,"{u'GMP[p]': 2.5123800665911974e-08, u'PI[p]': 4.921408838106017e-07, u'GUANOSINE[p]': 4.245454818008708e-08, u'WATER[p]': 0.0}",{u'G7742-MONOMER[c]': 0.0}
1,RXN-7609[CCO-PERI-BAC]-GMP/WATER//GUANOSINE/Pi.38.__G7742-MONOMER,"{u'GMP[p]': -1, u'PI[p]': 1, u'WATER[p]': -1, u'GUANOSINE[p]': 1}",0.0001492967803159902,"{u'GMP[p]': 3.244041865570882e-08, u'PI[p]': 5.622386269709809e-07, u'GUANOSINE[p]': 4.853448604296045e-08, u'WATER[p]': 0.0}",{u'G7742-MONOMER[c]': 0.0}
2,RXN-7609[CCO-PERI-BAC]-GMP/WATER//GUANOSINE/Pi.38.__G7742-MONOMER,"{u'GMP[p]': -1, u'PI[p]': 1, u'WATER[p]': -1, u'GUANOSINE[p]': 1}",0.00014664826094286533,"{u'GMP[p]': 2.1256745233368434e-08, u'PI[p]': 4.1944245173232393e-07, u'GUANOSINE[p]': 3.2647901078681486e-08, u'WATER[p]': 0.0}",{u'G7742-MONOMER[c]': 0.0}
0,TRANS-RXN0-222,"{u'PI[c]': 1, u'ADP[c]': 1, u'PROTON[c]': 1, u'L-ASPARTATE[p]': -1, u'ATP[c]': -1, u'L-ASPARTATE[c]': 1, u'WATER[c]': -1}",1.146307553247969e-09,"{u'WATER[c]': 0.0, u'PROTON[c]': 0.0, u'ATP[c]': 2.0335298012190335e-08, u'L-ASPARTATE[p]': 0.004000375713005104, u'L-ASPARTATE[c]': 0.0}",{u'ABC-13-CPLX[i]': 0.0}
1,TRANS-RXN0-222,"{u'PI[c]': 1, u'ADP[c]': 1, u'PROTON[c]': 1, u'L-ASPARTATE[p]': -1, u'ATP[c]': -1, u'L-ASPARTATE[c]': 1, u'WATER[c]': -1}",0.0,"{u'WATER[c]': 0.0, u'PROTON[c]': 0.0, u'ATP[c]': 2.449930621693832e-08, u'L-ASPARTATE[p]': 0.004001389522359727, u'L-ASPARTATE[c]': 0.0}",{u'ABC-13-CPLX[i]': 0.0}
2,TRANS-RXN0-222,"{u'PI[c]': 1, u'ADP[c]': 1, u'PROTON[c]': 1, u'L-ASPARTATE[p]': -1, u'ATP[c]': -1, u'L-ASPARTATE[c]': 1, u'WATER[c]': -1}",0.0,"{u'WATER[c]': 0.0, u'PROTON[c]': 0.0, u'ATP[c]': 1.741318076499133e-08, u'L-ASPARTATE[p]': 0.007998041437520219, u'L-ASPARTATE[c]': 0.0}",{u'ABC-13-CPLX[i]': 0.0}
0,TRANS-RXN0-552,"{u'SUC[c]': 1, u'SUC[p]': -1}",1.2417608644976836e-05,"{u'SUC[c]': 1.4710754037651331e-07, u'SUC[p]': 0.0}",{}
1,TRANS-RXN0-552,"{u'SUC[c]': 1, u'SUC[p]': -1}",5.874193590938535e-05,"{u'SUC[c]': 1.4615890339839144e-07, u'SUC[p]': 0.0}",{}
2,TRANS-RXN0-552,"{u'SUC[c]': 1, u'SUC[p]': -1}",6.449603390716732e-05,"{u'SUC[c]': 1.4166669009235114e-07, u'SUC[p]': 0.0}",{}
0,TRANS-RXN0-553,"{u'FUM[p]': -1, u'FUM[c]': 1}",0.0,"{u'FUM[p]': 7.762902628957396e-08, u'FUM[c]': 2.808519605063116e-08}",{}
1,TRANS-RXN0-553,"{u'FUM[p]': -1, u'FUM[c]': 1}",7.042509731901939e-24,"{u'FUM[p]': 1.0371753820214639e-07, u'FUM[c]': 3.1568016747676936e-08}",{}
2,TRANS-RXN0-553,"{u'FUM[p]': -1, u'FUM[c]': 1}",0.0,"{u'FUM[p]': 5.246729229900029e-08, u'FUM[c]': 2.2884978042468785e-08}",{}
0,TRANS-RXN-157,"{u'GLC[p]': -1, u'PTSH-PHOSPHORYLATED[c]': -1, u'GLC-6-P[c]': 1, u'PTSH-MONOMER[c]': 1}",0.06720357834866693,"{u'GLC[p]': 0.0, u'PTSH-PHOSPHORYLATED[c]': 0.0, u'GLC-6-P[c]': 2.2665078936536603e-07, u'PTSH-MONOMER[c]': 3.923144674342761e-09}","{u'CPLX-154[i]': 0.0, u'CPLX-165[i]': 0.0, u'CPLX-157[i]': 0.0}"
1,TRANS-RXN-157,"{u'GLC[p]': -1, u'PTSH-PHOSPHORYLATED[c]': -1, u'GLC-6-P[c]': 1, u'PTSH-MONOMER[c]': 1}",0.2793819698716425,"{u'GLC[p]': 0.0, u'PTSH-PHOSPHORYLATED[c]': 0.0, u'GLC-6-P[c]': 3.078802985189353e-07, u'PTSH-MONOMER[c]': 2.797108176529429e-09}","{u'CPLX-154[i]': 0.0, u'CPLX-165[i]': 0.0, u'CPLX-157[i]': 0.0}"
2,TRANS-RXN-157,"{u'GLC[p]': -1, u'PTSH-PHOSPHORYLATED[c]': -1, u'GLC-6-P[c]': 1, u'PTSH-MONOMER[c]': 1}",0.09060549935750657,"{u'GLC[p]': 0.0, u'PTSH-PHOSPHORYLATED[c]': 0.0, u'GLC-6-P[c]': 1.8398123129045454e-07, u'PTSH-MONOMER[c]': 2.508833621894397e-09}","{u'CPLX-154[i]': 0.0, u'CPLX-165[i]': 0.0, u'CPLX-157[i]': 0.0}"
0,TRANS-RXN0-517-CPD-660/PROTON//CPD-660/PROTON.31.,"{u'CPD-660[p]': -1, u'PROTON[c]': 2, u'CPD-660[c]': 1, u'PROTON[p]': -2}",0.0,"{u'CPD-660[p]': 1.7038291707981715e-07, u'PROTON[c]': 0.0, u'CPD-660[c]': 1.791653570098341e-05, u'PROTON[p]': 8.129924402836882e-07}",{}
1,TRANS-RXN0-517-CPD-660/PROTON//CPD-660/PROTON.31.,"{u'CPD-660[p]': -1, u'PROTON[c]': 2, u'CPD-660[c]': 1, u'PROTON[p]': -2}",0.0,"{u'CPD-660[p]': 1.751275224309951e-07, u'PROTON[c]': 0.0, u'CPD-660[c]': 1.7880042693329163e-05, u'PROTON[p]': 9.335027643025821e-07}",{}
2,TRANS-RXN0-517-CPD-660/PROTON//CPD-660/PROTON.31.,"{u'CPD-660[p]': -1, u'PROTON[c]': 2, u'CPD-660[c]': 1, u'PROTON[p]': -2}",0.0,"{u'CPD-660[p]': 1.6786826802503268e-07, u'PROTON[c]': 0.0, u'CPD-660[c]': 2.327462213306843e-05, u'PROTON[p]': 6.736072455419057e-07}",{}
0,TRANS-RXN0-568-D-LACTATE//D-LACTATE.21. (reverse),"{u'D-LACTATE[p]': 1, u'D-LACTATE[c]': -1}",5.499361774887222e-09,"{u'D-LACTATE[p]': 0.0, u'D-LACTATE[c]': 1.7287135897167274e-08}",{}
1,TRANS-RXN0-568-D-LACTATE//D-LACTATE.21. (reverse),"{u'D-LACTATE[p]': 1, u'D-LACTATE[c]': -1}",0.012378981855650124,"{u'D-LACTATE[p]': 0.0, u'D-LACTATE[c]': 6.458929145364536e-08}",{}
2,TRANS-RXN0-568-D-LACTATE//D-LACTATE.21. (reverse),"{u'D-LACTATE[p]': 1, u'D-LACTATE[c]': -1}",0.0,"{u'D-LACTATE[p]': 0.0, u'D-LACTATE[c]': 1.7385550638431102e-08}",{}
0,RXN0-5388-NADH/CPD-9728/PROTON//NAD/REDUCED-MENAQUINONE/PROTON.53.,"{u'NADH[c]': -1, u'CPD-9728[i]': -1, u'NAD[c]': 1, u'PROTON[c]': -5, u'REDUCED-MENAQUINONE[i]': 1, u'PROTON[p]': 4}",0.3416606523152764,"{u'NADH[c]': 2.6384370181254153e-05, u'CPD-9728[i]': 9.770280934394053e-09, u'NAD[c]': 0.0, u'PROTON[c]': 0.0, u'REDUCED-MENAQUINONE[i]': 1.6351049551551846e-06, u'PROTON[p]': 8.129924402836882e-07}",{u'NADH-DHI-CPLX[i]': 0.0}
1,RXN0-5388-NADH/CPD-9728/PROTON//NAD/REDUCED-MENAQUINONE/PROTON.53.,"{u'NADH[c]': -1, u'CPD-9728[i]': -1, u'NAD[c]': 1, u'PROTON[c]': -5, u'REDUCED-MENAQUINONE[i]': 1, u'PROTON[p]': 4}",0.0002938395402009253,"{u'NADH[c]': 3.5314202749075166e-05, u'CPD-9728[i]': 1.1902285672737726e-08, u'NAD[c]': 0.0, u'PROTON[c]': 0.0, u'REDUCED-MENAQUINONE[i]': 3.5877776647124712e-06, u'PROTON[p]': 9.335027643025821e-07}",{u'NADH-DHI-CPLX[i]': 0.0}
